"","primerid","Pr(>Chisq)","coef","ci.hi","ci.lo","fdr","label"
"13196","MMP2-AS1",0.234747712788025,NA,NA,NA,0.771917498388924,FALSE
"13197","MMP21",1,NA,NA,NA,1,FALSE
"13198","MMP23B",0.502847009699344,0.00208755217830492,0.00577529306222719,-0.00160018870561736,1,FALSE
"13199","MMP24",1,NA,NA,NA,1,FALSE
"13200","MMP24OS",0.0501808981110676,-0.0312951452756541,-0.00593039301910614,-0.056659897532202,0.25484873560217,FALSE
"13201","MMP25",0.0741404945406468,NA,NA,NA,0.345180030931443,FALSE
"13202","MMP25-AS1",0.92662959022954,-0.000912940934132827,0.0035020695130455,-0.00532795138131115,1,FALSE
"13203","MMP28",1,NA,NA,NA,1,FALSE
"13204","MMP7",0.930806721687316,NA,NA,NA,1,FALSE
"13205","MMP8",1,NA,NA,NA,1,FALSE
"13206","MMP9",0.0997524075439926,0.0097076716870213,0.0231347131435789,-0.0037193697695363,0.430736098834522,FALSE
"13207","MMRN1",0.169496034852628,NA,NA,NA,0.623200809616888,FALSE
"13208","MMRN2",1,NA,NA,NA,1,FALSE
"13209","MMS19",0.262609301657088,-0.00464552458073248,0.000970924594116251,-0.0102619737555812,0.828566164957372,FALSE
"13210","MMS22L",0.939243710465321,-0.0011138185537515,0.00502754170612655,-0.00725517881362955,1,FALSE
"13211","MMUT",0.443376943487805,0.00384331295223927,0.00993181684486578,-0.00224519094038725,1,FALSE
"13212","MN1",0.00091822898708715,0.0241091130594957,0.0372256712474363,0.0109925548715551,0.00931547483166011,FALSE
"13213","MNAT1",0.691231231868904,0.00296229536326596,0.0138039413226066,-0.00787935059607464,1,FALSE
"13214","MND1",1,NA,NA,NA,1,FALSE
"13215","MNDA",3.24353707242917e-144,-0.806516800879594,-0.752262347849592,-0.860771253909596,1.37480562351983e-140,TRUE
"13216","MNS1",1,NA,NA,NA,1,FALSE
"13217","MNT",0.854951139939681,0.00193623781931867,0.0168440306966292,-0.0129715550579918,1,FALSE
