Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
BX255923.2,2.377853547543728e-109,-0.837683794158199,0.019,0.266,8.67559866821329e-105
ITM2B,3.7540285737160062e-109,0.43577915691383895,0.986,0.855,1.3696573251202848e-104
TM9SF1,4.238886148557805e-109,-0.4970158235401816,0.98,0.976,1.546557611301315e-104
PID1,5.146700159720953e-109,-0.8729900889615216,0.17,0.479,1.8777735532741897e-104
SNHG6,5.285414358816045e-109,0.46090435802653174,0.999,0.988,1.928383428814034e-104
TMED4,7.965606198608933e-109,0.4169305828861263,1,0.981,2.906251421562469e-104
TJAP1,8.316647834582779e-109,-0.3743544481967287,0.99,0.994,3.034328962447527e-104
AC069209.2,1.2700236923395635e-108,-1.0765785072941667,0.083,0.363,4.633681441500897e-104
BET1,1.4849335246799723e-108,-0.7422671665445242,0.708,0.855,5.417779964794879e-104
NOP10,3.3706084379449505e-108,-0.4929869925802872,0.975,0.987,1.2297664885842151e-103
AC124798.1,4.117149081696529e-108,-0.6479507077579363,0.592,0.833,1.5021418424569786e-103
MAP3K5,4.2832295515237355e-108,-0.7766539911409598,0.698,0.887,1.562736301873435e-103
AC011468.1,4.589521913134296e-108,-0.6841821524272922,0.007,0.242,1.674487070007048e-103
COTL1,4.844410788325182e-108,0.3466585265366713,0.986,0.884,1.7674832761204425e-103
AL161756.1,5.670432460472569e-108,-0.8603780974498704,0.027,0.281,2.0688572832034168e-103
RGL2,8.271136059610994e-108,-0.6444167879123356,0.168,0.473,3.017723991349071e-103
B3GNT2,9.159585373799931e-108,0.600961599080811,0.992,0.88,3.341874723630905e-103
NIFK-AS1,1.0588114345480614e-107,0.5318069844647695,0.882,0.547,3.863073518948602e-103
LDLRAD4,1.1011971555915998e-107,0.5611721986244405,0.906,0.602,4.017717822175952e-103
LINC01176,1.1017740055905697e-107,-0.8062796298876834,0.248,0.567,4.0198224593971933e-103
CLU,1.444738310012147e-107,0.9632317509201992,0.377,0.085,5.271127724079319e-103
ZNF316,2.1049071094284693e-107,-0.6009631943978324,0.564,0.807,7.67975358874977e-103
AL133259.1,2.3144059140834344e-107,1.1159156180899261,0.49,0.182,8.444109977533411e-103
CASZ1,2.4502227036681638e-107,0.694359005327353,0.844,0.509,8.939637534333295e-103
WDFY2,2.5505753147239122e-107,0.5973713202071601,0.657,0.302,9.305774035770194e-103
C5orf30,2.7150987935576907e-107,0.880678975205621,0.387,0.095,9.906037948295234e-103
TAF13,3.4626011544258145e-107,-0.7363864002181983,0.996,0.997,1.2633300311922583e-102
AC093425.1,3.6079949858368685e-107,-0.7069209391147653,0.18,0.505,1.3163769705825814e-102
AP001053.1,5.1557631008726345e-107,-0.7295175962178868,0.028,0.281,1.8810801673533807e-102
FKBP1A,5.3627434601490146e-107,0.44474766610247984,0.876,0.567,1.956596951435368e-102
LGALS9,9.640598928328033e-107,0.48659248362925833,0.751,0.487,3.5173725190004826e-102
FASTK,9.813688796421233e-107,-0.6726314619766096,0.796,0.88,3.580524357374287e-102
MMP10,1.201827192603428e-106,-1.5765979810586357,0.24,0.541,4.384866512213608e-102
PSTPIP2,1.3235274888831035e-106,-1.1515652899050155,0.674,0.861,4.828890043190003e-102
EEF1G,1.3446680440687446e-106,0.4923297544843832,0.999,0.998,4.906021358784815e-102
FICD,1.3887114006138225e-106,-0.9534843570413138,0.661,0.843,5.0667135451395314e-102
CSF3,1.3976398705213512e-106,-1.6867165899374328,0.648,0.853,5.09928906759715e-102
LIMK2,2.5935269447128614e-106,-1.474886042595203,0.209,0.491,9.462483057784875e-102
ITGA2B,3.4885636834103987e-106,1.2736112925394782,0.36,0.079,1.2728024598922839e-101
DGKH,4.80455242279139e-106,-0.7415310709586058,0.244,0.568,1.7529409514554386e-101
SRSF3,5.4447403774265055e-106,0.41741583679807714,0.999,0.997,1.9865135267040604e-101
ULK4,9.502795135428244e-106,0.8604559542808198,0.582,0.256,3.467094805160995e-101
CALM1,1.2516499786901132e-105,0.615670963734388,0.995,0.971,4.566644947250878e-101
AL583722.2,1.3619691158948006e-105,-0.5409125863614492,0.006,0.235,4.96914431934218e-101
AC008569.2,1.3832899980489099e-105,-0.62735461299481865,0.024,0.272,5.0469335578814474e-101
MIR3142HG,2.846995632280515e-105,-1.0594432462160432,0.634,0.816,1.0387263564375459e-100
PF4V1,3.2766326593063437e-105,1.2432355274939852,0.443,0.145,1.1954794257479196e-100
AC010680.2,3.4859577116831845e-105,-0.6500961566432635,0.001,0.223,1.27185167110761e-100
BMT2,4.476272065744576e-105,-0.9163714299465333,0.565,0.786,1.6331678631869085e-100
AC104211.1,4.935580301642557e-105,-0.6963900000619309,0.006,0.235,1.800746473054287e-100
NUMA1,5.129642150525529e-105,0.5894420298945422,0.823,0.554,1.8715499386192392e-100
GGT5,7.634010051630104e-105,-0.7756917952502373,0.566,0.786,2.7852685673372434e-100
SH3BGRL2,1.2550866970034635e-104,1.2557252129628378,0.362,0.087,4.579183814017137e-100
DAPK1-IT1,1.2767015203499343e-104,-0.6416675458355148,0.48,0.81,4.658045496996735e-100
BAG6,1.47976463109035e-104,-0.7514517838281138,0.996,0.997,5.398921256533142e-100
SLC35C1,1.5222654544396663e-104,-0.7817209946395668,0.175,0.475,5.553985510523123e-100
DYNC1I2,1.557853364175335e-104,-0.4075283124299425,0.993,0.994,5.68382799919371e-100
SDF4,1.744078852106792e-104,-0.5010075241320795,0.998,0.997,6.36327169191163e-100
AC025442.2,2.4035492957009768e-104,-0.7768242721107192,0.05,0.309,8.769349605365014e-100
LYPD3,2.6021359399430936e-104,1.1087674228690123,0.683,0.48,9.493892976882377e-100
DDR1,3.3890672538518493e-104,-0.4287386299276907,0.002,0.224,1.2365011875678472e-99
DNAJB9,6.470375679604036e-104,-0.9544177782760399,0.935,0.974,2.3607165667035323e-99
IDO1,7.747827426752001e-104,-1.6544425697902718,0.106,0.377,2.8267948366504677e-99
SRGAP2,9.021615961461635e-104,0.5880529735077318,0.691,0.353,3.2915365835392775e-99
NBN,9.117355797951894e-104,-1.5679665588645066,0.498,0.734,3.3264672628827485e-99
GP9,1.0502041455793767e-103,1.309148498893178,0.354,0.077,3.831669825146356e-99
SRP14,1.0553453606836993e-103,0.4318863051199946,0.999,0.996,3.850427548454477e-99
UAP1L1,1.0910450441336023e-103,-0.724031243626986,0.046,0.306,3.980677843521448e-99
FERMT3,1.1661080680653428e-103,-0.4744835388716744,0.839,0.918,4.254545286336403e-99
FXR2,1.1814245469554148e-103,-0.6348183340003863,0.74,0.856,4.310427459566831e-99
C15orf48,1.6257768531451114e-103,-1.060285238983762,0.898,0.964,5.931646848699939e-99
SRP72,1.9656578122876767e-103,-0.644856215955043,0.914,0.945,7.171702528131589e-99
E2F3,2.003960298425303e-103,-0.42223871246246536,0.983,0.981,7.311449148804718e-99
SLC39A7,2.2369816919775505e-103,-0.8350545799972808,0.768,0.855,8.161627703180093e-99
AC009948.2,2.404498829911143e-103,-0.9356846583328964,0.039,0.292,8.772813980930805e-99
UBC,2.5348697681836034e-103,0.46903005723393454,1,0.999,9.248472349217877e-99
PPIF,2.598107422074742e-103,-0.6997044854471643,0.664,0.88,9.479194929439697e-99
PAPOLA,2.947202512912469e-103,-0.475597495485212,0.999,0.999,1.0752868368361143e-98
MS4A14,2.9486569183917763e-103,-0.7307894849932637,0.025,0.269,1.0758174766752396e-98
BCL2L11,3.180770673055229e-103,0.5651365252428573,0.874,0.68,1.1605041800642003e-98
NOTCH2NLA,3.78555355849781e-103,-0.6441882415271001,0.623,0.835,1.381159215817926e-98
EID3,4.484093875653627e-103,-0.693593672820292,0.616,0.801,1.636021650532226e-98
LAMTOR3,1.6760560478106837e-102,-0.4748815597360032,0.998,0.999,6.11509049043728e-98
HNRNPF,1.7056446818504799e-102,-0.5100619715636632,0.998,0.999,6.223044621731476e-98
PIAS4,2.1135598487828263e-102,-0.45277235702939245,0.983,0.981,7.711323108284142e-98
TREML1,3.682601007451065e-102,1.122373210951154,0.501,0.192,1.343596977568521e-97
FKBP8,4.61174847531087e-102,0.3516114929104488,0.916,0.662,1.682596431217171e-97
TMEM99,4.70707351333391e-102,0.8937080209224437,0.431,0.13,1.7173757713398772e-97
ZGPAT,5.3542917793966386e-102,-0.40083738137721725,0.993,0.994,1.9535133557128636e-97
DVL3,5.430166256200769e-102,-0.5978939697031103,0.996,0.99,1.9811961585748506e-97
PFDN1,8.695602618062746e-102,0.34118097978335316,0.978,0.85,3.172590615200193e-97
LINC00243,1.1698722077345355e-101,-1.0679774103086044,0.235,0.513,4.2682787499194526e-97
AC135050.3,1.386136215192163e-101,-0.9278491004232022,0.01,0.238,5.057317981128607e-97
AC005072.1,1.402128211252458e-101,-0.7609497539637753,0.539,0.78,5.115664778754593e-97
CDK2,2.293876824078054e-101,-0.9508344220300722,0.191,0.462,8.36920959264878e-97
MBD6,2.7113425108534363e-101,-0.37582863616663786,0.972,0.984,9.892333150848763e-97
ITGA1,3.344593122214615e-101,-0.7020296769878646,0.275,0.571,1.2202748006400023e-96
COX7C,3.399202365154834e-101,0.38312192826443914,0.999,0.999,1.2401989829267413e-96
AC005050.3,4.2125263099197155e-101,-0.7800926742626489,0.018,0.253,1.5369402241742083e-96
