Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	significant	gene_class	-log10_p_val
DIP2A	6.322213085106056e-17	0.34760521419251733	0.122	0.07	2.3066594441009444e-12	TRUE	Other	11.637016520114935
CKLF	6.760502517319568e-17	-0.2946949888801076	0.242	0.325	2.4665693434440444e-12	TRUE	Other	11.60790667057209
TAB2	8.082479617350596e-17	-0.24071509861541895	0.102	0.165	2.948892688390365e-12	FALSE	Other	11.53034103134372
BZW1	1.1089675117427396e-16	0.27116524869607117	0.567	0.507	4.046067966593386e-12	TRUE	Other	11.392966826145408
CCL5	1.2043876348733862e-16	-0.17397990200218771	0.98	0.975	4.3942082858355506e-12	FALSE	Other	11.357119361333314
CD27	1.3459774904580319e-16	-0.2039876048184071	0.033	0.072	4.910798873936129e-12	FALSE	Other	11.308847852414596
S100A8	1.349585611982744e-16	0.2996293663734561	0.094	0.049	4.923963105319042e-12	TRUE	Other	11.307685209846404
IKZF2	1.8262064470555222e-16	-0.2569612390594302	0.039	0.081	6.662914222082073e-12	TRUE	Other	11.17633577777437
ELP5	2.6216037753326743e-16	-0.28381114004823926	0.052	0.098	9.564921374301262e-12	TRUE	Other	11.019318595615509
DRAIC	2.9991663969519323e-16	-0.19133363529618216	0.013	0.04	1.0942458599279126e-11	FALSE	Other	10.960885087862085
TRGV10	3.7538051319569087e-16	-0.31057231620079	0.035	0.074	1.3695758023944779e-11	TRUE	Other	10.863413925695097
HCST	5.88626505147993e-16	0.3126401269019734	0.643	0.603	2.147603804032452e-11	TRUE	Other	10.668045835445977
THBS1	6.340437684110715e-16	0.4591730896702967	0.125	0.076	2.3133086890477943e-11	TRUE	Other	10.635766410893437
HLA-C	6.396835201652136e-16	0.15029755583473392	0.986	0.986	2.333885323322782e-11	FALSE	Other	10.631920487053142
FUS	9.28248352253146e-16	0.2957834050056487	0.515	0.451	3.3867141131956025e-11	TRUE	Other	10.470221462434745
FYB1	1.1623621758997669e-15	-0.27101276381323935	0.339	0.421	4.2408783987702986e-11	TRUE	Other	10.372544180145852
PPIA	1.1842407981211425e-15	0.1886608362218296	0.797	0.778	4.3207025519449876e-11	FALSE	Other	10.364445630586568
TNFAIP3	1.339470252585216e-15	0.13704042877888423	0.564	0.49	4.8870572165571595e-11	FALSE	Other	10.310952576320798
SYTL3	1.6623350159535226e-15	0.3406020109496559	0.266	0.201	6.065029305706427e-11	TRUE	Other	10.217167096318292
EFHD2	1.8687530129761983e-15	0.20233018297305927	0.704	0.65	6.818145367843659e-11	FALSE	Other	10.16633374353257
LYSMD2	1.914451292860503e-15	-0.23960985763418272	0.206	0.283	6.984875542001545e-11	FALSE	Other	10.155841327832334
SLC7A5	1.922386619747719e-15	0.38355075112297454	0.144	0.092	7.013827582149553e-11	TRUE	Other	10.154044914394264
AMD1	1.973089940651333e-15	0.36206467947127785	0.323	0.257	7.198818648466389e-11	TRUE	Other	10.142738766978031
TRAT1	2.1447036867403242e-15	-0.223994518743021	0.136	0.203	7.824951401072073e-11	FALSE	Other	10.106518351073753
SUDS3	2.775442575029746e-15	-0.268989510681673	0.085	0.138	1.0126202234996028e-10	TRUE	Other	9.994553403369702
TUBA1B	3.7983189525466985e-15	0.3653432110831636	0.313	0.25	1.385816669836663e-10	TRUE	Other	9.858294218890519
TRBC2	3.957313385432891e-15	-0.2374634232318149	0.678	0.739	1.4438257886751903e-10	FALSE	Other	9.840485205368427
CDC26	4.6498012206509764e-15	-0.2406464191505596	0.146	0.213	1.6964799753545087e-10	FALSE	Other	9.770451262246016
KLRD1	5.014434138922711e-15	0.2376854812296636	0.614	0.546	1.829516295585951e-10	FALSE	Other	9.737663717879183
PRF1	5.91254185718988e-15	0.33126882072340447	0.317	0.247	2.1571908965957277e-10	TRUE	Other	9.666111421114538
GTF2I	6.3108103198254476e-15	-0.2564545585578919	0.208	0.285	2.3024991451883146e-10	TRUE	Other	9.637800522364584
ISG15	6.3201984724292466e-15	0.571875600562922	0.265	0.21	2.305924412665811e-10	TRUE	Other	9.637154932817626
EEF1A1	7.584799114337651e-15	-0.09372074842368948	0.996	0.997	2.7673139568660907e-10	FALSE	Other	9.557941566554877
PCMTD1	8.245156981176353e-15	-0.2506152927902884	0.118	0.178	3.0082455245821923e-10	TRUE	Other	9.521686720733427
NFKBIA	8.978666453706173e-15	0.27746577039276676	0.599	0.537	3.275866455634697e-10	TRUE	Other	9.484673811051758
PDCD4	9.6630320375241e-15	-0.2387917844656924	0.472	0.555	3.5255572388906666e-10	FALSE	Other	9.4527722299778425
RESF1	1.162746672269768e-14	-0.26926850773097355	0.402	0.477	4.242281233776248e-10	TRUE	Other	9.372400544157834
UBXN4	1.3202150230561992e-14	-0.2544843575793998	0.321	0.4	4.816804511620542e-10	TRUE	Other	9.317240979022344
DDIT4	1.4589222110049494e-14	0.4001097579046773	0.209	0.151	5.322877686851557e-10	TRUE	Other	9.273853513262853
PRR5	1.5653383785491732e-14	0.28726541336958833	0.084	0.044	5.711137074136656e-10	TRUE	Other	9.243277416121911
MLLT3	1.6705993251868505e-14	-0.2331679454110156	0.078	0.129	6.095181637944224e-10	FALSE	Other	9.21501334776808
NELL2	1.717520731486578e-14	-0.1959978946783744	0.02	0.05	6.26637438882878e-10	FALSE	Other	9.20298366145796
PPP1R15A	2.3592357022066833e-14	0.2593050650056643	0.336	0.266	8.607671459501083e-10	TRUE	Other	9.065114317659182
PRKCQ-AS1	2.5154748410830274e-14	-0.24335281513503004	0.103	0.16	9.177709957691423e-10	FALSE	Other	9.037265671392342
SESN3	2.7533271134995976e-14	-0.2488890672762629	0.057	0.101	1.0045513973603282e-9	FALSE	Other	8.998027837891414
YPEL3	4.027943796761723e-14	-0.25022824924092557	0.298	0.376	1.4695952942485147e-9	TRUE	Other	8.832802247342677
LRCH3	4.4932613880330596e-14	-0.21781760085851903	0.069	0.117	1.6393664174238614e-9	FALSE	Other	8.78532396572182
AC245297.3	5.013165425941564e-14	-0.25922091093591715	0.293	0.372	1.8290534056547794e-9	TRUE	Other	8.73777361358178
HNRNPF	1.0430459444514936e-13	-0.2199972309848781	0.287	0.37	3.805553128331274e-9	FALSE	Other	8.419582210608663
AC020916.1	1.0945756801038617e-13	0.3793844971931055	0.234	0.174	3.993559368858939e-9	TRUE	Other	8.398639854895919
PTK2B	1.465028886781019e-13	-0.25825193730637663	0.132	0.192	5.345157893420547e-9	TRUE	Other	8.272039461413394
TOP2B	1.4654726185578446e-13	-0.23051594988028776	0.134	0.195	5.346776848808295e-9	FALSE	Other	8.271907941082665
PARP1	1.8795765391002138e-13	-0.24387420061145249	0.144	0.206	6.857635002907131e-9	FALSE	Other	8.163825633896165
ID1	1.9185031940793717e-13	0.38205197727545015	0.079	0.041	6.9996589035985875e-9	TRUE	Other	8.154923122827778
BCL2A1	2.4278316942999973e-13	0.35046942415832827	0.134	0.087	8.857943936653539e-9	TRUE	Other	8.052667072761924
TUBA4A	2.437751366051928e-13	0.2756139033226388	0.4	0.334	8.89413585904046e-9	TRUE	Other	8.050896240933751
LITAF	2.443987096652529e-13	0.2550322586037488	0.425	0.363	8.916886922136751e-9	TRUE	Other	8.049786740748898
UTY	2.640097690402564e-13	0.28211631079211963	0.08	0.043	9.632396423433753e-9	TRUE	Other	8.016265652231704
APOBEC3C	2.78398113054235e-13	-0.26487532276578585	0.209	0.279	1.0157355154783764e-8	TRUE	Other	7.9932193620536465
S1PR1	2.992546787496352e-13	-0.2170070650787378	0.147	0.211	1.0918306954180438e-8	FALSE	Other	7.961844700226719
RSBN1L	3.8754259660797123e-13	-0.23056459532420148	0.214	0.287	1.4139491637241828e-8	FALSE	Other	7.849566204620414
ID3	3.90328213822483e-13	-0.2313501067042029	0.025	0.056	1.4241124881313294e-8	FALSE	Other	7.84645570518985
LIMD2	4.533639333250755e-13	-0.2294269658985164	0.534	0.607	1.654098310736538e-8	FALSE	Other	7.7814386818804735
MYL12B	5.472255066915032e-13	-0.1439023752405526	0.787	0.833	1.9965522611639495e-8	FALSE	Other	7.699719317356412
UPF2	6.139559755455635e-13	-0.23963120092510024	0.194	0.263	2.2400183767779884e-8	FALSE	Other	7.649748418763811
PACS1	6.628129685021998e-13	-0.22070631730345655	0.102	0.155	2.4182731155802763e-8	FALSE	Other	7.616494652238178
CYCS	7.227277941396639e-13	0.31191223035080284	0.376	0.317	2.6368723569185637e-8	TRUE	Other	7.5789108925909465
CCSER2	8.327041330587539e-13	-0.21086393091403857	0.402	0.485	3.038121029464864e-8	FALSE	Other	7.51739492916258
PRKACB	9.730353039119554e-13	-0.2515588537947717	0.212	0.279	3.5501193063227694e-8	TRUE	Other	7.449757051675332
