gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ADNP-AS1	0.9413403287120368	-2.654455190952762	6.003051499564782	-0.44218431095338906	0.6583558381964826	0.9989220184727656
DPM1	4.68107929003359	1.631201062042257	2.0965515528285263	0.7780400438241313	0.4365454066332794	0.9989220184727656
NFATC2	4.552053477387577	-4.938085709271451	2.8970636182884	-1.7045140735255573	0.08828508908812673	0.9989220184727656
ATP9A	8.959716706034293	-1.1808561966632831	1.4301277247555766	-0.825699814235196	0.4089743976869024	0.9989220184727656
ZFP64	0.9413403287120368	-2.654455190952762	6.003051499564782	-0.44218431095338906	0.6583558381964826	0.9989220184727656
TSHZ2	9.173695920684295	0.3950850010710856	1.3299957679673815	0.2970573370131018	0.7664227350500662	0.9989220184727656
ZNF217	8.221945001210909	-2.1929836248485635	1.653161897864351	-1.326538935891025	0.18466124711724377	0.9989220184727656
PFDN4	4.528649574938651	-1.2042202172804084	2.218057094970994	-0.5429166904723687	0.5871871637232169	0.9989220184727656
FAM210B	2.402142043701596	-4.009176765804612	3.6938210755166896	-1.0853738402160722	0.2777561137876365	0.9989220184727656
CASS4	1.7385488802722937	-3.5465308368459527	4.294316118175567	-0.8258662704954032	0.40887995601608434	0.9989220184727656
RTF2	12.839256340611769	0.6652328178600714	1.090234528712669	0.6101740500235003	0.5417465178411447	0.9989220184727656
RAE1	1.1236177029699537	2.397515533694046	5.155818587166724	0.46501161613049546	0.6419231380427639	0.9989220184727656
AL109955.1	1.7385488802722937	-3.5465308368459527	4.294316118175567	-0.8258662704954032	0.40887995601608434	0.9989220184727656
RBM38	29.501456661579446	-0.39972079104727815	0.7088707356888773	-0.5638838943729725	0.572833151569963	0.9989220184727656
ZBP1	3.708037120929467	0.6361597964198769	2.344730428695646	0.2713146844662085	0.7861490133321423	0.9989220184727656
PMEPA1	13.961019862352613	-0.29429769270950085	1.059705283121317	-0.27771654760714176	0.7812299569472094	0.9989220184727656
RAB22A	2.38518189796672	-1.295804188612437	3.31618430021181	-0.3907515600172379	0.6959808833298754	0.9989220184727656
STX16	6.3943700866278474	-1.0967767206624868	1.7680739959706344	-0.6203228615781887	0.5350452465087436	0.9989220184727656
GNAS	183.3877924950798	-0.10071178411242096	0.2671410864254507	-0.3769984821878979	0.7061747328774484	0.9989220184727656
NELFCD	7.3674122557319714	-0.02667789330784569	1.5336488884713864	-0.01739504622497786	0.9861214610985404	0.9989220184727656
CTSZ	5.130693238812889	-1.4083424821440778	2.150985263377166	-0.6547429711038104	0.5126332536677811	0.9989220184727656
TUBB1	188.07505707023836	-0.01033178735627748	0.26602326382944846	-0.03883790916459603	0.9690196204800308	0.9989220184727656
ATP5F1E	139.80211117377814	0.1100176998157188	0.30463289798961946	0.3611484529141949	0.7179884738196955	0.9989220184727656
PRELID3B	4.040890029053215	1.0000777788218065	2.23049300455331	0.4483662476323646	0.6538888967493992	0.9989220184727656
ZNF831	0.8332414958482018	-2.489495492022542	6.00966590916219	-0.41424856716695646	0.6786920766922078	0.9989220184727656
PHACTR3	0.9413403287120368	-2.654455190952762	6.003051499564782	-0.44218431095338906	0.6583558381964826	0.9989220184727656
FAM217B	5.942643485030357	0.466259141291351	1.7261953613796237	0.2701079795039558	0.7870771834483066	0.9989220184727656
PPP1R3D	1.032479015840995	0.3768306114843315	5.406123682526844	0.0697044007154863	0.9444289390397372	0.9989220184727656
LSM14B	4.346372200680734	-4.8690329953573315	2.9036548256990096	-1.6768635694103853	0.09356916345576012	0.9989220184727656
PSMA7	53.03464748460194	-0.13237412669466336	0.5132470220068994	-0.2579150409427683	0.7964724764897195	0.9989220184727656
SS18L1	1.1830545497068257	-2.9890649485199177	5.156428448484161	-0.579677382975927	0.5621321981294105	0.9989220184727656
MTG2	3.672004176641522	0.6572806338639149	2.3543504546565677	0.27917705818346117	0.7801089488819778	0.9989220184727656
OSBPL2	2.3300761551257065	-3.968597209576145	3.73864514883934	-1.061506789647633	0.28845964895839227	0.9989220184727656
ADRM1	15.489556362022205	0.03963483292867026	0.9851364696035	0.04023283489304032	0.9679075003549088	0.9989220184727656
BX640514.2	1.7151449778233665	0.8440601237812323	3.747828091755613	0.22521313761374928	0.8218134696283277	0.9989220184727656
MRGBP	4.009188188661128	-0.984343093902395	2.3329319405323017	-0.4219339093440501	0.6730732583854724	0.9989220184727656
OGFR	4.927124614924238	-0.02573936280680465	1.9832390407484124	-0.0129784470141791	0.9896449882048522	0.9989220184727656
TCFL5	0.8332414958482018	-2.489495492022542	6.00966590916219	-0.41424856716695646	0.6786920766922078	0.9989220184727656
DIDO1	5.609790576906609	0.17878781590795248	1.806751798323349	0.09895538284443171	0.9211736954951448	0.9989220184727656
GID8	6.1292519631841325	-0.02079248345409636	1.7079199275648211	-0.01217415589485076	0.9902866689068672	0.9989220184727656
HAR1B	1.2551204382827157	-3.0700230648114695	5.5572180209934325	-0.5524388377806813	0.5806477277645465	0.9989220184727656
YTHDF1	1.3653319239647428	1.531075822676821	4.63204000784726	0.33054028464412777	0.740991758721588	0.9989220184727656
ARFGAP1	1.8106147688481835	-3.6009733370442243	4.218404913449205	-0.8536338760566885	0.39330788241268294	0.9989220184727656
PPDPF	98.32469892311704	-0.30206177901074605	0.37814449151939655	-0.7987998920652056	0.42440645315354175	0.9989220184727656
HELZ2	1.7745818245602385	-3.5740149914331982	4.243044833879573	-0.8423231738905158	0.3996070829864186	0.9989220184727656
MHENCR	5.966047387479284	-0.42766707670299914	1.7721195237711589	-0.24133083066141175	0.809298717501599	0.9989220184727656
STMN3	1.8466477131361283	-3.6275465266408777	4.232366361514698	-0.8570965310627398	0.3913915381616021	0.9989220184727656
ARFRP1	6.110179164631063	-0.4678370247569544	1.7467635228946603	-0.2678307730983958	0.7888295822886862	0.9989220184727656
ZGPAT	5.151878690184151	0.36464356421350874	1.9588841822159664	0.18614860823522997	0.8523282241475034	0.9989220184727656
LIME1	13.250983163874013	-2.3094335438022067	1.278401088268771	-1.8065015471237391	0.07084003269931247	0.9989220184727656
SLC2A4RG	1.6791120335354217	0.8942922863917385	3.785725632030748	0.2362274431155805	0.8132561855135012	0.9989220184727656
TPD52L2	3.830877648450512	3.4553285303961956	2.433829931001197	1.4197082903712948	0.15569262356009414	0.9989220184727656
DNAJC5	3.786546766219407	-0.08801773565100374	2.375884991149953	-0.03704629474021899	0.9704480931902232	0.9989220184727656
UCKL1	0.9604131272651052	0.5345392622261179	5.566304149931341	0.09603127098843696	0.9234957366701458	0.9989220184727656
PRPF6	5.930014443191339	-0.4173231438699274	1.7960701575545708	-0.23235347578968263	0.816263481036158	0.9989220184727656
TCEA2	2.143467676971931	-1.104652614977943	3.4302427010682184	-0.3220333694271665	0.7474274148222084	0.9989220184727656
RGS19	1.5689005478533942	-3.391827551601694	4.992832625887906	-0.6793393261402397	0.49692288417633496	0.9989220184727656
LKAAEAR1	1.2551204382827157	-3.0700230648114695	5.5572180209934325	-0.5524388377806813	0.5806477277645465	0.9989220184727656
PCMTD2	1.6196751867985495	4.89843983505727	4.590500786447331	1.067081798465012	0.2859349002256495	0.9989220184727656
GATD3B	4.240127549046008	1.431124994594421	2.165380067921401	0.6609116874194707	0.50866895041966	0.9989220184727656
FP565260.6	1.0875847586820089	2.480306766962871	5.229775402058072	0.47426640271909126	0.6353099466323898	0.9989220184727656
HSPA13	2.3661090994136513	-3.989032994667819	3.708892013193928	-1.07553225612321	0.28213649874938995	0.9989220184727656
SAMSN1	25.237819411825036	0.2210292984110218	0.7730066491684262	0.28593453710753647	0.7749282607705592	0.9989220184727656
NRIP1	7.257200770049944	-0.7978798410092585	1.586350574004522	-0.5029656458566542	0.61498842580642	0.9989220184727656
USP25	1.7025159359843487	-3.5183830485784733	4.384024791664602	-0.8025463394431566	0.42223699433652384	0.9989220184727656
BTG3	4.426736027199784	0.7579326795201194	2.0975738864456037	0.3613377742819144	0.7178469587399723	0.9989220184727656
