"","primerid","Pr(>Chisq)","coef","ci.hi","ci.lo","fdr","label"
"201","IRS2",0.704123254432659,-0.0357952709065961,0.214971235316779,-0.286561777129971,0.933911981178647,FALSE
"202","ISG15",2.3929786978024e-05,0.334816641268947,0.930001519534856,-0.260368236996962,0.00265022390781615,TRUE
"203","ISG20",0.0120291537344164,0.319648452123862,0.908181647512254,-0.268884743264531,0.121111706916965,FALSE
"204","ITGA4",0.671314231189341,0.186607192142068,0.654296305375762,-0.281081921091626,0.925585537187618,FALSE
"205","ITGB1",0.995374574896618,-0.00471971147635775,0.587253458660437,-0.596692881613152,0.997626553572855,FALSE
"206","ITM2A",0.522583963029761,0.0209297994848768,0.512197033624424,-0.47033743465467,0.839444923158969,FALSE
"207","ITPR2",0.0726130652799097,NA,NA,NA,0.332631258508469,FALSE
"208","JAML",0.732871782951692,0.0923211437978386,0.405341174673441,-0.220698887077764,0.949304677916958,FALSE
"209","JUN",0.311738311571579,0.0101817240476341,0.551609591258765,-0.531246143163497,0.681268440626767,FALSE
"210","JUNB",0.00148509611635406,-0.671312662235528,-0.135232852843079,-1.20739247162798,0.0386998576202852,TRUE
"211","JUND",0.767016174738253,0.150138270936812,0.657717658519612,-0.357441116645987,0.962572706541207,FALSE
"212","KAT6B",0.992990717487097,0.0152282564799677,0.341978388256157,-0.311521875296222,0.997494076750077,FALSE
"213","KDM6B",0.528328112550745,0.134221083081538,0.484145713185506,-0.21570354702243,0.841808418080998,FALSE
"214","KDSR",0.361527453267687,-0.200600917326546,0.105916145741127,-0.507117980394218,0.731308957979841,FALSE
"215","KIF20B",0.569306486387689,0.0111339493069723,0.31633336423323,-0.294065465619285,0.860833870404274,FALSE
"216","KLF2",0.0341078988890858,-0.761883259576673,-0.208298453731499,-1.31546806542185,0.213039001124044,FALSE
"217","KLF6",0.957240622298945,-0.0801032323231894,0.476262991507833,-0.636469456154212,0.995019679229907,FALSE
"218","KLRB1",0.391261864209636,0.266393339697528,0.765945703769567,-0.233159024374512,0.769480647206073,FALSE
"219","LARP7",0.894247031155105,0.0547922552429311,0.421083334165384,-0.311498823679522,0.985451330352516,FALSE
"220","LBH",0.0703033440115835,-0.456636982318577,-0.170806564017099,-0.742467400620055,0.328676508104722,FALSE
"221","LEF1",0.259501356738193,-0.321689109655848,0.0247527901372216,-0.668131009448917,0.640374948166132,FALSE
"222","LGALS1",0.447078954746068,0.305644233794222,0.869664756698599,-0.258376289110155,0.792223907810032,FALSE
"223","LGALS3",0.257918942013697,-0.161406566966807,0.245108091916215,-0.567921225849829,0.640374948166132,FALSE
"224","LGALS8",0.51857395145664,-0.191938998518976,0.0877622601807215,-0.471640257218674,0.838424308376977,FALSE
"225","LIMS1",0.65770204708956,-0.105507279258283,0.267462061410197,-0.478476619926763,0.913360523074217,FALSE
"226","LINC00342",0.0545824431930462,NA,NA,NA,0.271685644208084,FALSE
"227","LINC00861",0.483840139438902,-0.15117569457075,0.0423107840562263,-0.344662173197726,0.824865689395672,FALSE
"228","LINC01578",0.390061572320755,0.100832361293221,0.629946216840785,-0.428281494254343,0.769480647206073,FALSE
"229","LMNA",0.00884771548752166,0.769942252697597,1.35370552839329,0.186178977001902,0.109891991617389,FALSE
"230","LMO4",0.127667426832418,0.0941242008721961,0.444370649494766,-0.256122247750374,0.459810325908626,FALSE
"231","LPAR6",0.411874430042332,-0.165600600078435,0.0218155644335711,-0.353016764590441,0.777121579269978,FALSE
"232","LRRFIP1",0.00942674524695983,0.505403676897951,1.07037434839751,-0.0595669946016054,0.109891991617389,FALSE
"233","LTB",0.786775057602982,0.0391799586824222,0.489507310919712,-0.411147393554868,0.969883561406959,FALSE
"234","LUZP1",0.169054699219955,0.0224509964086454,0.347740510795536,-0.302838517978245,0.505287571051243,FALSE
"235","LY6E",0.150841180348605,-0.275118825461178,0.0547850331176988,-0.605022684040056,0.485837335811406,FALSE
"236","LYAR",0.367450439214167,-0.197290466979911,0.00439075438037995,-0.398971688340202,0.738099317155938,FALSE
"237","LYSMD2",0.43273118653432,-0.238275357221937,0.158246809999303,-0.634797524443176,0.785655391945506,FALSE
"238","MACF1",0.323120323443381,-0.244801130610861,0.067558344826631,-0.557160606048354,0.68489140327951,FALSE
"239","MAF",0.749718669387146,0.0876984642790353,0.48229648769199,-0.30689955913392,0.957133632675809,FALSE
"240","MAGED2",0.962476913483224,-0.0448375991150332,0.27915272231865,-0.368827920548716,0.995019679229907,FALSE
"241","MAL",0.953155677711639,0.0182139075490487,0.429803908013755,-0.393376092915658,0.995019679229907,FALSE
"242","MAP3K4",0.80990255824385,-0.070958694465941,0.120379885489936,-0.262297274421818,0.974964220929418,FALSE
"243","MBP",0.142178906005421,0.244988193265819,0.650853193861269,-0.16087680732963,0.472107134196004,FALSE
"244","MFAP1",0.434774833962225,0.193507512824535,0.556055970794671,-0.169040945145602,0.786143883450064,FALSE
"245","MFHAS1",0.13772642552665,0.202018083248023,0.705028560792444,-0.300992394296398,0.472107134196004,FALSE
"246","MIAT",0.958416820005492,0.0243132054539675,0.285269629943443,-0.236643219035508,0.995019679229907,FALSE
"247","MIS18BP1",0.270989851537238,0.275327783050872,0.706767922142463,-0.15611235604072,0.640374948166132,FALSE
"248","MT1E",0.212469604068757,0.0690305130347985,0.435461450324818,-0.297400424255221,0.577448065045764,FALSE
"249","MT1F",0.512232827400331,-0.145415784571573,0.048619277626915,-0.339450846770061,0.83714230985336,FALSE
"250","MT1X",0.298297753012339,-0.18312340783841,0.139438905312274,-0.505685720989094,0.664049771781238,FALSE
"251","MT2A",0.359709680970037,-0.032684424791479,0.628814943662851,-0.694183793245809,0.731308957979841,FALSE
"252","MTIF3",0.232223315272285,-0.252898115483128,-0.0443644133085072,-0.461431817657749,0.612350765866799,FALSE
"253","MX1",0.284789783016849,-0.216385361020564,0.0182059014944468,-0.450976623535575,0.646983968597252,FALSE
"254","MX2",0.851119871298039,0.10018615813825,0.483790104713873,-0.283417788437372,0.979340527233848,FALSE
"255","MYADM",0.569355133247071,-0.105834491498651,0.0761151210433649,-0.287784104040668,0.860833870404274,FALSE
"256","MYC",0.539311193041925,-0.0850530681647085,0.125819690089403,-0.29592582641882,0.850230813229796,FALSE
"257","NASP",0.00128467469913903,0.457925349827135,1.01006734085096,-0.0942166411966855,0.035569430732412,TRUE
"258","NCF1",0.644696656837618,-0.110522389009213,0.0904191544158941,-0.31146393243432,0.902443691276155,FALSE
"259","NCOA7",0.192700515301949,0.341067840725189,0.799445908425431,-0.117310226975054,0.554326807004957,FALSE
"260","NDUFAF2",0.620755559090959,0.104186162908339,0.409945047227663,-0.201572721410985,0.890600610708058,FALSE
"261","NEAT1",0.0145148541036136,-0.816599678460938,-0.234017997210689,-1.39918135971119,0.128601607358016,FALSE
"262","NELL2",0.940308588975102,-0.0235971174542192,0.227095807384531,-0.274290042292969,0.995019679229907,FALSE
"263","NEU1",0.155862578967201,0.262173378804676,0.663321419554426,-0.138974661945075,0.489695904130994,FALSE
"264","NFKB1",0.034297580936711,0.302240179512075,0.813814801991876,-0.209334442967725,0.213039001124044,FALSE
"265","NFKBIA",0.873868243090349,0.108641575931368,0.630275290115709,-0.412992138252973,0.984673698284989,FALSE
"266","NIBAN1",0.343152925702171,0.318437899140136,0.825280702304006,-0.188404904023735,0.713693643596535,FALSE
"267","NINJ1",0.807152651991221,-0.0185603033128539,0.227425183503784,-0.264545790129492,0.974964220929418,FALSE
"268","NKG7",0.0950702508489804,0.273438398154812,0.732937978541739,-0.186061182232114,0.376180090495211,FALSE
"269","NOL8",0.455444754940588,0.0395613930360868,0.340497886533238,-0.261375100461064,0.798830339407118,FALSE
"270","NOP58",0.723580441496908,-0.142364211722192,0.203126775031119,-0.487855198475502,0.944054232444822,FALSE
"271","NOSIP",0.267115778974839,-0.215770110952481,0.186410835211787,-0.617951057116749,0.640374948166132,FALSE
"272","NR3C1",0.142804415309852,0.496954271846009,0.983291631998249,0.0106169116937695,0.472107134196004,FALSE
"273","NR4A2",0.93280009206684,-0.0168822144255264,0.270868495268852,-0.304632924119905,0.993417713774848,FALSE
"274","NSRP1",0.256286052354546,0.315582201043699,0.760558304687389,-0.12939390259999,0.640374948166132,FALSE
"275","NUCB2",0.268514895541357,-0.228630802082739,-0.0266618046835119,-0.430599799481966,0.640374948166132,FALSE
"276","OASL",1.67823614081382e-08,0.457957233858519,1.03303522223794,-0.117120754520905,7.43458610380524e-06,TRUE
"277","OSBPL8",0.205596177867998,0.238571312940061,0.788498505047304,-0.311355879167182,0.57377010980681,FALSE
"278","PABPC1",0.935113288135692,-0.0151374634207362,0.269058651548779,-0.299333578390251,0.993417713774848,FALSE
"279","PAG1",0.841000832383216,-0.0908736029981849,0.239227626602744,-0.420974832599114,0.979340527233848,FALSE
"280","PASK",0.412749027915416,-0.217797249687165,0.0554036068197712,-0.490998106194101,0.777121579269978,FALSE
"281","PCNX4",0.848225070246642,-0.0612817036351054,0.130128150218417,-0.252691557488628,0.979340527233848,FALSE
"282","PDE4B",0.00318987243616744,-0.0903538351130236,0.302781557334307,-0.483489227560354,0.0706556744611089,FALSE
"283","PGM2L1",0.970382387989535,0.01898893475132,0.293607911203777,-0.255630041701137,0.995019679229907,FALSE
"284","PHACTR2",0.489705815600591,0.264455582118826,0.752648946991379,-0.223737782753727,0.824865689395672,FALSE
"285","PHF20L1",0.701584819535033,-0.127619103263225,0.140644860366156,-0.395883066892606,0.933911981178647,FALSE
"286","PHIP",0.726408867160457,0.0885094216914492,0.448789530048383,-0.271770686665484,0.944054232444822,FALSE
"287","PHLDA1",0.0403387632090574,-0.0205072411000808,0.249741315396019,-0.29075579759618,0.235132527652795,FALSE
"288","PIK3R1",0.584769346013039,-0.0380113949882445,0.521218631986684,-0.597241421963173,0.866783617071652,FALSE
"289","PKIA",0.979570950090235,-0.0410557266276669,0.356686384192508,-0.438797837447841,0.995019679229907,FALSE
"290","PLAAT4",0.0660819551629388,0.466253346973348,0.978675337417908,-0.0461686434712114,0.317638658217046,FALSE
"291","PLAC8",0.0666826077069644,-0.0552732640187517,0.27992012707008,-0.390466655107583,0.317638658217046,FALSE
"292","PLIN2",0.332946573965888,-0.191755696812565,-0.00397712638201719,-0.379534267243112,0.699030010743548,FALSE
"293","PMAIP1",0.000225402848067649,0.514866655617637,1.0692821524499,-0.0395488412146225,0.00998534616939683,TRUE
"294","PMEPA1",3.5740596703012e-05,0.19280783591047,0.747439578709425,-0.361823906888485,0.00282495065608498,FALSE
"295","POU2F2",0.253428888430132,-0.247826717754051,-0.0377617027011556,-0.457891732806947,0.640374948166132,FALSE
"296","PPP1R10",0.890011597085188,0.0937188312067718,0.501406361518145,-0.313968699104602,0.985451330352516,FALSE
"297","PPP1R14B",0.424904578249288,-0.0163569078894786,0.383542528746234,-0.416256344525191,0.785655391945506,FALSE
"298","PPP1R15A",0.981951126183956,0.0245021911817568,0.519788785624825,-0.470784403261311,0.995019679229907,FALSE
"299","PPP1R15B",0.0641008779842523,NA,NA,NA,0.315518766078042,FALSE
"300","PRDX1",0.000162688717393489,0.936968174759924,1.35808510457194,0.515851244947911,0.00900888772566445,TRUE
"301","PRKCQ-AS1",0.00880381000537244,-0.664827113409451,-0.369820091598385,-0.959834135220517,0.109891991617389,FALSE
"302","PTGER4",0.000505529479872877,-0.164881302667978,0.309174450354599,-0.638937055690555,0.0159963971131203,FALSE
"303","PTPN22",0.00629173182875496,-0.0400047392036092,0.246794513484514,-0.326803991891733,0.0899108774238209,FALSE
"304","PTPRE",0.0704836755529313,NA,NA,NA,0.328676508104722,FALSE
"305","RAD50",0.322674090507961,0.22174147382006,0.587123950710142,-0.143641003070021,0.68489140327951,FALSE
"306","RALA",0.314302273129308,0.386526172633523,0.904739319603429,-0.131686974336383,0.681268440626767,FALSE
"307","RB1CC1",0.157146659135175,-0.300988826996146,-0.0870234214547623,-0.51495423253753,0.4902533098372,FALSE
"308","RBM28",0.431608693993054,-0.0572065275607469,0.168033230488195,-0.282446285609689,0.785655391945506,FALSE
"309","RBPJ",0.0488572104055395,0.345283473386039,0.911026926142545,-0.220459979370467,0.267206718637704,FALSE
"310","REL",0.0017346934168768,0.276073348847739,0.766719161253416,-0.214572463557939,0.0426927324264679,TRUE
"311","RESF1",0.53764454834108,-0.0808326300811355,0.486236564002625,-0.647901824164896,0.850230813229796,FALSE
"312","RGCC",0.265024623346465,-0.286129590909172,0.295106639571914,-0.867365821390258,0.640374948166132,FALSE
"313","RGS1",0.142298179621497,-0.134707105713656,0.169584994084462,-0.438999205511774,0.472107134196004,FALSE
"314","RIF1",0.115134693864068,-0.239114673380794,0.00948849972874286,-0.48771784649033,0.428610667073798,FALSE
"315","RNF125",0.573782880321243,-0.168700378601963,0.104799151156925,-0.442199908360852,0.861646833838341,FALSE
"316","RNF19A",0.337183157823291,-0.302481396330292,0.0407189090558263,-0.645681701716411,0.704585560923197,FALSE
"317","RNF213",0.00502628951505698,-0.793302376507863,-0.485446550704284,-1.10115820231144,0.0755007325758955,FALSE
"318","ROCK1",0.592339369934848,-0.180617656507978,0.195170623812683,-0.556405936828639,0.868895168480589,FALSE
"319","RORA",0.428601626333153,0.0880485959941164,0.628611757731225,-0.452514565742992,0.785655391945506,FALSE
"320","RP9",0.689647641768845,0.112934797458504,0.428755921353106,-0.202886326436098,0.926356102849628,FALSE
"321","RPAP2",0.6246532426143,-0.118772915431698,0.0808499885839497,-0.318395819447345,0.890600610708058,FALSE
"322","RRP15",0.761670494591085,-0.0809723543220197,0.115545974928027,-0.277490683572066,0.95857962813594,FALSE
"323","RSRC2",0.00495235768096742,-0.0490776875559151,0.545522725367391,-0.643678100479221,0.0755007325758955,FALSE
"324","S100A10",0.000340409865645754,0.848836282003259,1.26649086755914,0.431181696447381,0.0125667975400891,TRUE
"325","S100A11",0.048241721201842,0.545975165235444,0.935964563381499,0.155985767089389,0.2671385311552,FALSE
