"","primerid","Pr(>Chisq)","coef","ci.hi","ci.lo","fdr","label"
"84","CD69",0.000504917560742702,-0.578733424326466,-0.30264533221613,-0.854821516436801,0.0159890560901856,TRUE
"85","CD74",0.00105834699060706,0.580312643647049,0.867472702484739,0.293152584809359,0.0279286011410196,TRUE
"86","CD82",0.149870900420091,-0.162572298762051,-0.0059714007622281,-0.319173196761873,0.397702110053315,FALSE
"87","CD83",0.808829225279215,-0.0534557182017317,0.096745464084136,-0.203656900487599,0.895556834516613,FALSE
"88","CD8A",0.201416965582082,-0.126141105417951,0.0428961616988008,-0.295178372534703,0.443353834917769,FALSE
"89","CEBPD",0.0216922543069908,0.351966127108539,0.656645663419107,0.0472865907979708,0.153619730845552,FALSE
"90","CEMIP2",0.325718866133621,0.0156483731196693,0.205463832544439,-0.174167086305101,0.575154131648588,FALSE
"91","CEP350",0.719531500203784,-0.0344712009831028,0.184343777443537,-0.253286179409742,0.852312874306228,FALSE
"92","CFLAR",0.541097120648176,0.171972074507053,0.479857665378488,-0.135913516364382,0.742835642508334,FALSE
"93","CHD1",0.229686452973972,-0.143082376776759,0.0623819289757726,-0.34854668252929,0.472442590472996,FALSE
"94","CHMP1B",0.160610167000413,-0.141944061243595,0.0360395333675323,-0.319927655854723,0.405796964495725,FALSE
"95","CHMP5",0.661387818543026,-0.0645933836674965,0.103010992054691,-0.232197759389684,0.818122952624837,FALSE
"96","CITED2",0.966294525626847,-0.00382539477539751,0.168472132000083,-0.176122921550878,0.980916547453157,FALSE
"97","CLDND1",0.640800396910106,0.05345530775803,0.31192200340484,-0.20501138788878,0.79889813263071,FALSE
"98","CLEC2D",0.595213574808052,-0.160746594572262,0.140208912696087,-0.46170210184061,0.779713644437108,FALSE
"99","CLIC3",0.16936656941841,-0.203373967426213,0.0680573435058908,-0.474805278358318,0.41095278381018,FALSE
"100","CMC1",0.0152148616803051,-0.277381550259774,0.0276973616534069,-0.582460462172955,0.126790514002542,FALSE
"101","CREM",0.0104858573889749,0.432648544426597,0.743736219934335,0.121560868918859,0.101648617546185,FALSE
"102","CRIP1",2.10449459850337e-14,1.22928816884671,1.47033111616897,0.988245221524459,9.99634934289102e-12,TRUE
"103","CSRNP1",0.147756272789773,-0.148916137285965,-0.0285582851316486,-0.269273989440282,0.397702110053315,FALSE
"104","CWC22",0.76345604557904,0.0390485929464058,0.228850713702311,-0.150753527809499,0.886654331662699,FALSE
"105","CXCR3",0.604670617599432,-0.11364172282242,0.0939505755521764,-0.321234021197017,0.780485172173179,FALSE
"106","CXCR4",0.297399187076634,0.0529988210677708,0.369934420362369,-0.263936778226828,0.54753961371846,FALSE
"107","CYP51A1",0.431009147601035,-0.087763616717001,0.0333110368325118,-0.208838270266514,0.6569634250181,FALSE
"108","CYTOR",0.1675366509632,0.0868514517423495,0.346447796162819,-0.17274489267812,0.41095278381018,FALSE
"109","DAAM1",0.959469124754592,0.0103479281550742,0.208562877358369,-0.18786702104822,0.980916547453157,FALSE
"110","DBF4",0.0261653084063337,0.129921447095793,0.346308969231266,-0.0864660750396792,0.160586238785259,FALSE
"111","DDI2",0.0956055230859507,0.10532491903522,0.295392709087872,-0.0847428710174325,0.313190506660873,FALSE
"112","DDIT4",0.860314236004177,0.0333377531585007,0.262407483042029,-0.195731976725028,0.928285312169106,FALSE
"113","DDX3X",0.00382483229013265,-0.418326556629278,-0.178353399792833,-0.658299713465723,0.0571684148412741,FALSE
"114","DHX29",0.249121602519345,-0.136219807978098,-0.00875544338886763,-0.263684172567328,0.497196475616339,FALSE
"115","DNAJB1",0.0634887807656258,-0.123998547471739,0.0227189922738653,-0.270716087217344,0.249232817055143,FALSE
"116","DNAJC2",0.135496163663429,0.202860008184987,0.44463020051608,-0.0389101841461069,0.389324016524224,FALSE
"117","DNMT1",0.162777849235435,-0.113270233970671,0.072273708635339,-0.298814176576682,0.409097769242495,FALSE
"118","DOCK10",0.142063401252467,-0.16622170446822,-0.0392770781784222,-0.293166330758018,0.391090767300652,FALSE
"119","DTHD1",0.066916730201579,-0.192663171558026,-0.0725387369563624,-0.31278760615969,0.256334248756049,FALSE
"120","DUSP1",0.0165933542536485,-0.372966385817536,-0.187778618169549,-0.558154153465523,0.135367725135308,FALSE
"121","DUSP2",0.586826878983219,-0.156219340877336,0.133450412769169,-0.445889094523841,0.778611082449802,FALSE
"122","DUT",0.0194147612160117,-0.00490967139481641,0.171624119100871,-0.181443461890504,0.146381136152469,FALSE
"123","EEA1",0.0964866880049383,-0.108652909646084,0.0127962543814589,-0.230102073673627,0.31391216987908,FALSE
"124","EEF1A1",0.0120408152330318,0.180715414506323,0.299464472677016,0.0619663563356291,0.112144847758629,FALSE
"125","EIF2AK2",0.444369439480548,-0.0796989498559451,0.138861049272547,-0.298258948984437,0.67436256790179,FALSE
"126","EIF5B",0.672217914637866,0.102541515214869,0.394980618182871,-0.189897587753133,0.824274522275472,FALSE
"127","ELOVL5",0.259476726914856,0.0595611282116903,0.240624097764916,-0.121501841341535,0.503067123610435,FALSE
"128","EMC10",0.05951088367375,0.093934462609386,0.269600389630927,-0.0817314644121549,0.245805823869837,FALSE
"129","EOMES",0.98199339925801,0.0180683829134859,0.23364071681886,-0.197503950991889,0.9840651152902,FALSE
"130","EPRS",0.865332516683635,-0.0395201468676574,0.142736979086254,-0.221777272821569,0.928285312169106,FALSE
"131","EPSTI1",0.631785113932898,-0.0956666151310621,0.0822825279154142,-0.273615758177538,0.796015727103784,FALSE
"132","ESF1",0.597080799950134,0.0770941670334306,0.284357471001602,-0.13016913693474,0.779713644437108,FALSE
"133","EVI2B",0.257945431936372,0.0985321054224915,0.423804479484054,-0.226740268639071,0.502147869548264,FALSE
"134","EZR",4.63420986394957e-08,0.882478898408934,1.15579632866618,0.609161468151688,4.40249937075209e-06,TRUE
"135","FAM102A",0.233211458702071,-0.129793480346781,-0.0116397638397392,-0.247947196853822,0.47485096700948,FALSE
"136","FAM107B",0.01028486632491,0.464189339784741,0.758645130300685,0.169733549268796,0.101648617546185,FALSE
"137","FAM133B",0.778841928501975,-0.070993273863641,0.220401002133336,-0.362387549860618,0.889343544169935,FALSE
"138","FAM76B",0.217918445206092,0.00419781042879108,0.179823877043828,-0.171428256186245,0.462103845861132,FALSE
"139","FCER1G",0.000840503517247127,0.0942698921152603,0.384850476416068,-0.196310692185547,0.0234846570995521,FALSE
"140","FCGR3B",8.11919175972617e-05,NA,NA,NA,0.00321384673822494,FALSE
"141","FEZ1",0.452828240934473,0.128671801792912,0.397515498067092,-0.140171894481268,0.680341359668207,FALSE
"142","FGFBP2",0.0128314683593284,0.405139657596337,0.773974015799189,0.036305299393485,0.115504860524082,FALSE
"143","FOS",0.00182066025826409,-0.540792942836927,-0.2865544583896,-0.795031427284254,0.0411816010797829,TRUE
"144","FOSB",0.0101117552577534,-0.333894232840861,-0.194817839000926,-0.472970626680795,0.101648617546185,FALSE
"145","FOXP1",0.77981848988234,-0.0266706388045665,0.250108624886846,-0.303449902495979,0.889343544169935,FALSE
"146","FRYL",0.491456827344617,-0.0905344128978202,0.076945749336823,-0.258014575132463,0.707063717161914,FALSE
"147","FTH1",0.00320921881441391,0.370968140435521,0.613687344839421,0.128248936031621,0.0571684148412741,FALSE
"148","FTX",0.737342286365248,-0.0163253515739789,0.149141055044824,-0.181791758192782,0.868907535942716,FALSE
"149","FYB1",0.113868806430188,-0.296748620464989,-0.0486118813756361,-0.544885359554341,0.342327107938856,FALSE
"150","GABPB1-AS1",0.137486082020453,-0.102227892766495,0.0576792324868921,-0.262135018019881,0.389324016524224,FALSE
"151","GADD45B",0.168301923768301,-0.238670971065332,0.0381863719237558,-0.515528314054419,0.41095278381018,FALSE
"152","GAPDH",0.082248328350744,0.279562838828609,0.567630987895527,-0.00850531023830992,0.289392266419285,FALSE
"153","GCC2",0.391598131092796,0.142380425536697,0.438248064835577,-0.153487213762182,0.63169739915548,FALSE
"154","GCHFR",0.637305234188981,0.12398586759085,0.407215277447765,-0.159243542266065,0.796631542736226,FALSE
"155","GCLM",0.820241434961703,0.0191917372139256,0.198663315529796,-0.160279841101945,0.902901618957682,FALSE
"156","GIMAP4",0.135959199329128,-0.175824501360735,0.0674673387503234,-0.419116341471794,0.389324016524224,FALSE
"157","GK5",0.704259314667878,0.0877977401071476,0.313857556520201,-0.138262076305906,0.843356609358127,FALSE
"158","GLCCI1",0.788932306368619,0.0036196148728902,0.197704481115767,-0.190465251369987,0.889343544169935,FALSE
"159","GNLY",0.868661382603267,0.00931952600403108,0.26365204680832,-0.245012994800258,0.928285312169106,FALSE
"160","GOLGA4",0.0296007943740246,-0.362020001358455,-0.133026045256249,-0.591013957460661,0.161152518592324,FALSE
"161","GOLGB1",0.529672801296641,-0.140280283789667,0.131110749793003,-0.411671317372336,0.733511896839372,FALSE
"162","GPATCH11",0.0799077344716872,0.196338388933999,0.419558769568128,-0.0268819917001306,0.286102468852939,FALSE
"163","GPR65",0.337778634835996,-0.0782597448591014,0.120929442008067,-0.27744893172627,0.583007909288273,FALSE
