Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene_class	-log10_p_val
TBC1D3L	0.6884771873676059	0.00230463846203356	0.001	0	1	Other	-0
C17orf98	0.6884771873676059	0.00222247548565108	0.001	0	1	Other	-0
CACNB1	0.6884771873676059	0.00273702636645665	0.001	0	1	Other	-0
AC073508.3	0.6884771873676059	0.0022108302846219	0.001	0	1	Other	-0
KRT23	0.6884771873676059	0.00303219597975064	0.001	0	1	Other	-0
KRTAP3-2	0.6884771873676059	0.00713937640278756	0.001	0	1	Other	-0
AC099811.3	0.6884771873676059	0.00259004619871781	0.001	0	1	Other	-0
HCRT	0.6884771873676059	0.0031493952818434	0.001	0	1	Other	-0
AC107993.1	0.6884771873676059	0.00220761365227484	0.001	0	1	Other	-0
AC067852.3	0.6884771873676059	0.00230149359485246	0.001	0	1	Other	-0
AC067852.2	0.6884771873676059	0.00250764330122401	0.001	0	1	Other	-0
AC067852.5	0.6884771873676059	0.00338982644356673	0.001	0	1	Other	-0
MPP3	0.6884771873676059	0.0028430578760943	0.001	0	1	Other	-0
NAGS	0.6884771873676059	0.00192720977063015	0.001	0	1	Other	-0
MEIOC	0.6884771873676059	0.00293413534153497	0.001	0	1	Other	-0
DBF4B	0.6884771873676059	0.01601808348000913	0.001	0	1	Other	-0
ACBD4	0.6884771873676059	0.0018481770630501	0.001	0	1	Other	-0
LRRC37A	0.6884771873676059	0.00238531828913867	0.001	0	1	Other	-0
COPZ2	0.6884771873676059	0.00188734531143176	0.001	0	1	Other	-0
HOXB4	0.6884771873676059	0.009773735336231	0.001	0	1	Other	-0
AC091133.1	0.6884771873676059	0.00192073787037895	0.001	0	1	Other	-0
ITGA3	0.6884771873676059	0.0028458863975226	0.001	0	1	Other	-0
EME1	0.6884771873676059	0.00223713102028544	0.001	0	1	Other	-0
ACSF2	0.6884771873676059	0.00276266219964137	0.001	0	1	Other	-0
LINC01476	0.6884771873676059	0.002917178051948	0.001	0	1	Other	-0
AC005856.1	0.6884771873676059	0.00245693955882395	0.001	0	1	Other	-0
AC080038.2	0.6884771873676059	0.00270831389927791	0.001	0	1	Other	-0
SCN4A	0.6884771873676059	0.0074367207302899	0.001	0	1	Other	-0
PRR29-AS1	0.6884771873676059	0.00279115688443352	0.001	0	1	Other	-0
LRRC37A3	0.6884771873676059	0.00225405852011645	0.001	0	1	Other	-0
AC037487.2	0.6884771873676059	0.00307848651771927	0.001	0	1	Other	-0
AC110921.1	0.6884771873676059	0.00216635428505917	0.001	0	1	Other	-0
ABCA10	0.6884771873676059	0.00277906448905199	0.001	0	1	Other	-0
GRIN2C	0.6884771873676059	0.0045264661969389	0.001	0	1	Other	-0
HID1	0.6884771873676059	0.0032211226186658	0.001	0	1	Other	-0
SMIM6	0.6884771873676059	0.00333347954060929	0.001	0	1	Other	-0
ST6GALNAC2	0.6884771873676059	0.00232925280230229	0.001	0	1	Other	-0
AFMID	0.6884771873676059	0.00257034689704984	0.001	0	1	Other	-0
AC022966.1	0.6884771873676059	0.00177781393422189	0.001	0	1	Other	-0
CCDC40	0.6884771873676059	0.00360391115784793	0.001	0	1	Other	-0
AC110285.5	0.6884771873676059	0.00232269432093949	0.001	0	1	Other	-0
AC132938.6	0.6884771873676059	0.00248580319742698	0.001	0	1	Other	-0
AC139099.2	0.6884771873676059	0.00461538822943336	0.001	0	1	Other	-0
TYMSOS	0.6884771873676059	0.00371225260291037	0.001	0	1	Other	-0
AP005136.3	0.6884771873676059	0.00157623934065203	0.001	0	1	Other	-0
AP005671.1	0.6884771873676059	0.00255332163408971	0.001	0	1	Other	-0
AC006566.1	0.6884771873676059	0.00257610629501029	0.001	0	1	Other	-0
AP001033.1	0.6884771873676059	0.00237113273016116	0.001	0	1	Other	-0
AP005131.1	0.6884771873676059	0.00321215267764256	0.001	0	1	Other	-0
MC5R	0.6884771873676059	0.0024072277610091802	0.001	0	1	Other	-0
GREB1L	0.6884771873676059	0.00170530981227372	0.001	0	1	Other	-0
AC090912.2	0.6884771873676059	0.00332315659059794	0.001	0	1	Other	-0
TMEM241	0.6884771873676059	0.00283782695653585	0.001	0	1	Other	-0
LAMA3	0.6884771873676059	0.00196963303278436	0.001	0	1	Other	-0
AC121320.1	0.6884771873676059	0.00528614103468736	0.001	0	1	Other	-0
B4GALT6	0.6884771873676059	0.00226816035395297	0.001	0	1	Other	-0
AC017100.1	0.6884771873676059	0.00273153141007684	0.001	0	1	Other	-0
AC022960.2	0.6884771873676059	0.00217835937651406	0.001	0	1	Other	-0
SETBP1	0.6884771873676059	0.00190453765759649	0.001	0	1	Other	-0
AC100778.2	0.6884771873676059	0.00224296385354636	0.001	0	1	Other	-0
AC090409.2	0.6884771873676059	0.00256891859293361	0.001	0	1	Other	-0
AC027514.1	0.6884771873676059	0.0022998336599783	0.001	0	1	Other	-0
AC093330.1	0.6884771873676059	0.00264891154253709	0.001	0	1	Other	-0
AC104423.1	0.6884771873676059	0.00242523933563215	0.001	0	1	Other	-0
PRSS57	0.6884771873676059	0.00449768839704748	0.001	0	1	Other	-0
ELANE	0.6884771873676059	0.00271776818583501	0.001	0	1	Other	-0
AC004528.1	0.6884771873676059	0.00240209916187162	0.001	0	1	Other	-0
REEP6	0.6884771873676059	0.0025060607396325	0.001	0	1	Other	-0
ATP8B3	0.6884771873676059	0.00434102592933126	0.001	0	1	Other	-0
AC004490.1	0.6884771873676059	0.00369984550989298	0.001	0	1	Other	-0
ZNF555	0.6884771873676059	0.00797470164062754	0.001	0	1	Other	-0
CELF5	0.6884771873676059	0.00232589462439326	0.001	0	1	Other	-0
AC007292.3	0.6884771873676059	0.00632197123205588	0.001	0	1	Other	-0
NRTN	0.6884771873676059	0.00237195458763874	0.001	0	1	Other	-0
AC010503.4	0.6884771873676059	0.00366686315518697	0.001	0	1	Other	-0
TGFBR3L	0.6884771873676059	0.00505352858672666	0.001	0	1	Other	-0
ICAM5	0.6884771873676059	0.00319946492431473	0.001	0	1	Other	-0
TSPAN16	0.6884771873676059	0.00204262263503879	0.001	0	1	Other	-0
ZNF563	0.6884771873676059	0.00191450686016722	0.001	0	1	Other	-0
AC011446.1	0.6884771873676059	0.00219218719628123	0.001	0	1	Other	-0
AC022098.3	0.6884771873676059	0.00267363061092288	0.001	0	1	Other	-0
CLEC17A	0.6884771873676059	0.00225316437169232	0.001	0	1	Other	-0
AC020911.1	0.6884771873676059	0.01041162157449448	0.001	0	1	Other	-0
RAB3A	0.6884771873676059	0.00198928216969534	0.001	0	1	Other	-0
ZNF14	0.6884771873676059	0.00213144257527346	0.001	0	1	Other	-0
ZNF486	0.6884771873676059	0.0041094260267807	0.001	0	1	Other	-0
ZNF726	0.6884771873676059	0.00268363173761307	0.001	0	1	Other	-0
AC006504.1	0.6884771873676059	0.00214230605388232	0.001	0	1	Other	-0
AC007786.1	0.6884771873676059	0.00244280763268256	0.001	0	1	Other	-0
ZNF30	0.6884771873676059	0.00173165375925124	0.001	0	1	Other	-0
FFAR3	0.6884771873676059	0.00615545004121978	0.001	0	1	Other	-0
NPHS1	0.6884771873676059	0.00457691654577384	0.001	0	1	Other	-0
APLP1	0.6884771873676059	0.008870832318573	0.001	0	1	Other	-0
ZNF585B	0.6884771873676059	0.00192483856192973	0.001	0	1	Other	-0
ZNF793	0.6884771873676059	0.00195779898104274	0.001	0	1	Other	-0
ZNF540	0.6884771873676059	0.00236363866704993	0.001	0	1	Other	-0
ZNF571	0.6884771873676059	0.00391851798026042	0.001	0	1	Other	-0
LGALS4	0.6884771873676059	0.00195156160204781	0.001	0	1	Other	-0
AC011455.6	0.6884771873676059	0.0023238750223669	0.001	0	1	Other	-0
ZNF546	0.6884771873676059	0.00249554348501661	0.001	0	1	Other	-0
AC008537.4	0.6884771873676059	0.00253426560757442	0.001	0	1	Other	-0
CYP2S1	0.6884771873676059	0.00236754416301377	0.001	0	1	Other	-0
LINC01480	0.6884771873676059	0.00264268857398773	0.001	0	1	Other	-0
CEACAM3	0.6884771873676059	0.00184114355738206	0.001	0	1	Other	-0
AC006213.1	0.6884771873676059	0.00421268802090742	0.001	0	1	Other	-0
ZNF235	0.6884771873676059	0.00225277821613982	0.001	0	1	Other	-0
AC243964.3	0.6884771873676059	0.00273806299867539	0.001	0	1	Other	-0
CEACAM19	0.6884771873676059	0.0035835537401565	0.001	0	1	Other	-0
AC006262.1	0.6884771873676059	0.00247498395233115	0.001	0	1	Other	-0
AC007193.1	0.6884771873676059	0.00197204841954803	0.001	0	1	Other	-0
ZSWIM9	0.6884771873676059	0.00221420658383629	0.001	0	1	Other	-0
DHDH	0.6884771873676059	0.00220533256369541	0.001	0	1	Other	-0
SLC6A16	0.6884771873676059	0.00164480297804649	0.001	0	1	Other	-0
ZNF473	0.6884771873676059	0.00301451878368377	0.001	0	1	Other	-0
AC020909.2	0.6884771873676059	0.00248728575326813	0.001	0	1	Other	-0
LIM2	0.6884771873676059	0.00250363603280537	0.001	0	1	Other	-0
ZNF613	0.6884771873676059	0.00204444748625297	0.001	0	1	Other	-0
AC011468.1	0.6884771873676059	0.00208729250573224	0.001	0	1	Other	-0
AC022150.4	0.6884771873676059	0.0022272689107799	0.001	0	1	Other	-0
CACNG8	0.6884771873676059	0.00632582572506197	0.001	0	1	Other	-0
LILRB5	0.6884771873676059	0.0030194665094144	0.001	0	1	Other	-0
NLRP9	0.6884771873676059	0.00226253549133493	0.001	0	1	Other	-0
ZNF582	0.6884771873676059	0.002077723070843	0.001	0	1	Other	-0
ZNF667	0.6884771873676059	0.01679402599300764	0.001	0	1	Other	-0
ZNF470	0.6884771873676059	0.00248360660778274	0.001	0	1	Other	-0
AURKC	0.6884771873676059	0.00198715534443225	0.001	0	1	Other	-0
ZNF547	0.6884771873676059	0.00427449120898612	0.001	0	1	Other	-0
AC020915.2	0.6884771873676059	0.00215779003047942	0.001	0	1	Other	-0
ZSCAN22	0.6884771873676059	0.00265717501258535	0.001	0	1	Other	-0
ZNF837	0.6884771873676059	0.00168526398647794	0.001	0	1	Other	-0
AL136531.1	0.6884771873676059	0.00227315046784242	0.001	0	1	Other	-0
PDYN-AS1	0.6884771873676059	0.00212581669723141	0.001	0	1	Other	-0
AVP	0.6884771873676059	0.00354257164179993	0.001	0	1	Other	-0
PRND	0.6884771873676059	0.00329991481441653	0.001	0	1	Other	-0
LINC00654	0.6884771873676059	0.00191956413778286	0.001	0	1	Other	-0
AL118505.1	0.6884771873676059	0.00181988250341159	0.001	0	1	Other	-0
AL035252.3	0.6884771873676059	0.00193815139946935	0.001	0	1	Other	-0
AL121772.1	0.6884771873676059	0.00229261609929175	0.001	0	1	Other	-0
FAM182A	0.6884771873676059	0.00256546167151921	0.001	0	1	Other	-0
HM13-AS1	0.6884771873676059	0.00245942180112038	0.001	0	1	Other	-0
ABALON	0.6884771873676059	0.00185403706554607	0.001	0	1	Other	-0
TTLL9	0.6884771873676059	0.00239623194167372	0.001	0	1	Other	-0
AL034550.2	0.6884771873676059	0.0021059262733106	0.001	0	1	Other	-0
ASIP	0.6884771873676059	0.0028696618698069	0.001	0	1	Other	-0
AL109923.1	0.6884771873676059	0.00241788123705721	0.001	0	1	Other	-0
MMP24	0.6884771873676059	0.00450477354544001	0.001	0	1	Other	-0
FAM83C-AS1	0.6884771873676059	0.00273311914136982	0.001	0	1	Other	-0
ZSWIM3	0.6884771873676059	0.00215811197254471	0.001	0	1	Other	-0
AL133227.1	0.6884771873676059	0.00243104144789519	0.001	0	1	Other	-0
AL031055.1	0.6884771873676059	0.00475373021861521	0.001	0	1	Other	-0
TRERNA1	0.6884771873676059	0.00276921372373211	0.001	0	1	Other	-0
AC005914.1	0.6884771873676059	0.00189051751783568	0.001	0	1	Other	-0
AURKA	0.6884771873676059	0.00234686249838362	0.001	0	1	Other	-0
APCDD1L-DT	0.6884771873676059	0.00344109795302855	0.001	0	1	Other	-0
SYCP2	0.6884771873676059	0.00195855692011426	0.001	0	1	Other	-0
AL162457.1	0.6884771873676059	0.00158407533728081	0.001	0	1	Other	-0
AL354836.1	0.6884771873676059	0.00220684375160743	0.001	0	1	Other	-0
AL450469.1	0.6884771873676059	0.00215598333666566	0.001	0	1	Other	-0
AL357033.1	0.6884771873676059	0.00190064565750966	0.001	0	1	Other	-0
EEF1A2	0.6884771873676059	0.00178603676800923	0.001	0	1	Other	-0
RTEL1	0.6884771873676059	0.00174430605130886	0.001	0	1	Other	-0
TNFRSF6B	0.6884771873676059	0.00177234274558511	0.001	0	1	Other	-0
SAMD10	0.6884771873676059	0.00174402014442437	0.001	0	1	Other	-0
OPRL1	0.6884771873676059	0.00283046046098503	0.001	0	1	Other	-0
AF127577.1	0.6884771873676059	0.00276928415027704	0.001	0	1	Other	-0
LINC01426	0.6884771873676059	0.00191037109545328	0.001	0	1	Other	-0
AP001429.1	0.6884771873676059	0.00323582109190609	0.001	0	1	Other	-0
AP001048.1	0.6884771873676059	0.00329375589043525	0.001	0	1	Other	-0
C21orf58	0.6884771873676059	0.00187381931904058	0.001	0	1	Other	-0
S100B	0.6884771873676059	0.0021507360045788	0.001	0	1	Other	-0
DUXAP8	0.6884771873676059	0.00215212528431586	0.001	0	1	Other	-0
TMEM121B	0.6884771873676059	0.00186729305048535	0.001	0	1	Other	-0
HDHD5-AS1	0.6884771873676059	0.00207727192254874	0.001	0	1	Other	-0
AC006547.1	0.6884771873676059	0.00209451668785889	0.001	0	1	Other	-0
ZDHHC8	0.6884771873676059	0.00200151569277741	0.001	0	1	Other	-0
AC007731.2	0.6884771873676059	0.002407966179931	0.001	0	1	Other	-0
AC002470.1	0.6884771873676059	0.00214717422770025	0.001	0	1	Other	-0
CCDC116	0.6884771873676059	0.00197632962171483	0.001	0	1	Other	-0
AL022329.1	0.6884771873676059	0.00238441746570424	0.001	0	1	Other	-0
Z95115.1	0.6884771873676059	0.00178707497371673	0.001	0	1	Other	-0
Z99774.1	0.6884771873676059	0.00262698961606125	0.001	0	1	Other	-0
AL008638.6	0.6884771873676059	0.00214926476349762	0.001	0	1	Other	-0
Z93930.3	0.6884771873676059	0.00185911134006139	0.001	0	1	Other	-0
ZNRF3	0.6884771873676059	0.00184826715057296	0.001	0	1	Other	-0
KREMEN1	0.6884771873676059	0.00173652657444952	0.001	0	1	Other	-0
AC004832.6	0.6884771873676059	0.00209558815204686	0.001	0	1	Other	-0
MORC2-AS1	0.6884771873676059	0.00281678953493054	0.001	0	1	Other	-0
AC004542.2	0.6884771873676059	0.00225603396485336	0.001	0	1	Other	-0
PIK3IP1-AS1	0.6884771873676059	0.00245116044995827	0.001	0	1	Other	-0
AL096701.3	0.6884771873676059	0.00185861495962635	0.001	0	1	Other	-0
RFPL2	0.6884771873676059	0.00419550805010658	0.001	0	1	Other	-0
SLC5A4-AS1	0.6884771873676059	0.00304519239540693	0.001	0	1	Other	-0
PVALB	0.6884771873676059	0.00231907970735549	0.001	0	1	Other	-0
GCAT	0.6884771873676059	0.00388013077932084	0.001	0	1	Other	-0
AL031587.3	0.6884771873676059	0.00217688708098865	0.001	0	1	Other	-0
AL021707.5	0.6884771873676059	0.00216368164210986	0.001	0	1	Other	-0
AL021707.8	0.6884771873676059	0.00305948467507184	0.001	0	1	Other	-0
DNAJB7	0.6884771873676059	0.00194932565861403	0.001	0	1	Other	-0
CCDC134	0.6884771873676059	0.00317996953284956	0.001	0	1	Other	-0
BX537318.1	0.6884771873676059	0.00267793029872841	0.001	0	1	Other	-0
AL121672.3	0.6884771873676059	0.00266458852013456	0.001	0	1	Other	-0
Z97192.1	0.6884771873676059	0.00163708224948539	0.001	0	1	Other	-0
Z98885.2	0.6884771873676059	0.00206567326740815	0.001	0	1	Other	-0
AL117328.2	0.6884771873676059	0.00199068692228764	0.001	0	1	Other	-0
AL671710.1	0.6884771873676059	0.00296191608824731	0.001	0	1	Other	-0
AC004554.2	0.6884771873676059	0.0026002883397139402	0.001	0	1	Other	-0
AF196972.1	0.6884771873676059	0.00183578365599906	0.001	0	1	Other	-0
AC232271.1	0.6884771873676059	0.00283102967846329	0.001	0	1	Other	-0
Z93943.1	0.6884771873676059	0.00285770150176466	0.001	0	1	Other	-0
TMSB15B.1	0.6884771873676059	0.00202162655361795	0.001	0	1	Other	-0
UTP11	0.6885221761587592	-0.2887567298571632	0.108	0.095	1	Other	-0
SGPP2	0.6885240248367883	0.02859890743659293	0.126	0.115	1	Other	-0
PATL2	0.6889304784302817	-0.2774969318905231	0.041	0.047	1	Other	-0
ITM2C	0.6892486690812445	-7.952373613689459e-4	0.016	0.02	1	Other	-0
DDX52	0.6895045045290822	-0.05403515320518076	0.105	0.095	1	Other	-0
RNPS1	0.6899708332222024	-0.2953317130147127	0.245	0.209	1	Other	-0
RAD1	0.6905227477279975	-0.2697656243828444	0.061	0.068	1	Other	-0
ODR4	0.6905999028455119	0.01055450692188121	0.04	0.034	1	Other	-0
AC105429.1	0.6911397588118371	-0.14043708325419374	0.026	0.02	1	Other	-0
CHST11	0.691233839917315	-0.08957401088255501	0.041	0.034	1	Other	-0
SLC25A44	0.6914991959280181	-0.08744877952029026	0.022	0.027	1	Other	-0
ZSWIM6	0.6916879217554939	-0.203830451858231	0.144	0.155	1	Other	-0
RNF41	0.6917299910842178	-0.05726746682221348	0.078	0.068	1	Other	-0
SFXN3	0.6918481346646768	-0.05828895865662362	0.04	0.047	1	Other	-0
PMM1	0.692132092678586	-0.04304349500075847	0.022	0.027	1	Other	-0
SEPTIN11	0.6924288305839175	-0.2608675531203697	0.034	0.027	1	Other	-0
PLAGL1	0.692518573862059	-0.04522083580507008	0.078	0.068	1	Other	-0
TLR2	0.6926413987411777	-0.21113041272818056	0.284	0.291	1	Other	-0
PDPK1	0.6926473534987818	-0.00111239660738987	0.028	0.034	1	Other	-0
LSM6	0.692683164969543	-0.00887985577926736	0.056	0.047	1	Other	-0
MCM6	0.6930150765298068	0.00478713644738194	0.018	0.014	1	Other	-0
C12orf65	0.6934291134982509	-0.13719995312843464	0.028	0.034	1	Other	-0
MLH1	0.6935210183618719	-0.05041864666256232	0.056	0.047	1	Other	-0
DYNC1LI2	0.6935687967168003	-0.15080076323095393	0.107	0.095	1	Other	-0
APIP	0.6937777814663066	-0.01133386101436431	0.04	0.047	1	Other	-0
TBC1D1	0.6938189698817709	-0.0893373172335421	0.113	0.101	1	Other	-0
NCKAP1L	0.6939471358469873	-0.16885195650520776	0.078	0.088	1	Other	-0
CLASP1	0.6940477831274625	-0.22093570560901457	0.035	0.041	1	Other	-0
COA8	0.6941108253567632	-0.16745918494972872	0.034	0.041	1	Other	-0
SCNM1	0.694196153886188	-0.03335628755592937	0.063	0.054	1	Other	-0
ARL14EP	0.694364452674207	-0.07013989447320215	0.098	0.108	1	Other	-0
PTPN7	0.6944172340505506	-0.3803961088281909	0.049	0.054	1	Other	-0
AC058791.1	0.6944692489704962	-0.06631668597573953	0.156	0.142	1	Other	-0
LSM10	0.6946256329735161	0.03019574297614566	0.068	0.061	1	Other	-0
PMPCA	0.6947930360398891	4.052718696893748e-4	0.041	0.034	1	Other	-0
HIPK1	0.6948868644519031	-0.3005530510389855	0.186	0.162	1	Other	-0
C19orf48	0.6949504612503549	-0.00926097587977935	0.018	0.014	1	Other	-0
TWF1	0.6950247566437068	-0.12962510107042094	0.061	0.068	1	Other	-0
AC091607.2	0.6955542314805238	-0.0918567754488676	0.022	0.027	1	Other	-0
CCNB1	0.6957174795075567	-0.02905205043135352	0.028	0.034	1	Other	-0
GGCT	0.695982005116524	0.03256520840296749	0.033	0.027	1	Other	-0
DENND6B	0.6960742124139814	0.02809405844643633	0.098	0.088	1	Other	-0
GATC	0.6961686267449583	0.02650895677684082	0.04	0.034	1	Other	-0
MICALL1	0.6962455192266037	-0.0408341052936442	0.06	0.068	1	Other	-0
CUL2	0.696272376384865	-0.3774295285423327	0.066	0.054	1	Other	-0
ZBTB5	0.6964808856031449	-0.08073620314628599	0.028	0.034	1	Other	-0
LINC00884	0.6965798631802318	-0.2486557505439566	0.221	0.196	1	Other	-0
PISD	0.6965963445067846	-0.1694072734776077	0.055	0.061	1	Other	-0
AC025159.1	0.696650024966208	-0.25208473090486183	0.079	0.068	1	Other	-0
RAB34	0.6968339674585922	0.01862431519395055	0.062	0.054	1	Other	-0
NEDD9	0.6970514431054504	-0.3244075695136266	0.067	0.074	1	Other	-0
ZFAND1	0.6973372251895695	-0.12377879247232468	0.078	0.068	1	Other	-0
CMSS1	0.6974259421623565	0.03718596702669558	0.033	0.027	1	Other	-0
DUSP16	0.6977346153647415	0.02285120086331016	0.092	0.081	1	Other	-0
MT2A	0.697859398767118	0.06985102079864147	0.184	0.169	1	Other	-0
CHMP6	0.6981929416544803	0.00385719671094919	0.048	0.041	1	Other	-0
AC004687.1	0.6982607007203061	-0.44448236116165135	0.049	0.054	1	Other	-0
UBQLN4	0.6983421664790374	-0.05550834334142825	0.018	0.014	1	Other	-0
TMED10	0.6985207373861037	-0.35285885739809064	0.283	0.25	1	Other	-0
WDR46	0.6988271876754719	0.00769220092126499	0.018	0.014	1	Other	-0
YARS	0.6989211817031855	-0.5026324125113509	0.255	0.216	1	Other	-0
DENND4B	0.6989825823894704	-0.0793837307086842	0.022	0.027	1	Other	-0
MBNL1	0.6990476909778828	-0.4745582685403513	0.693	0.601	1	Other	-0
PPP2R1B	0.6993123361018836	-0.12437710410596424	0.018	0.014	1	Other	-0
TRMT112	0.6993932446631688	-0.18198493151452536	0.156	0.142	1	Other	-0
SPSB1	0.699530053989083	-0.28360861715646346	0.209	0.209	1	Other	-0
GPR137	0.7000297074708285	-0.03753822181269721	0.034	0.041	1	Other	-0
GK5	0.7002645377294361	-0.25498621172395997	0.102	0.088	1	Other	-0
SDF2	0.700440032916853	0.03265998986850657	0.069	0.061	1	Other	-0
PGS1	0.7006316835901112	-0.07677884192685253	0.041	0.034	1	Other	-0
DDX54	0.7009029549344189	-0.02676604798566446	0.026	0.02	1	Other	-0
SGMS1	0.7009441950389355	-0.06795422308982896	0.13	0.115	1	Other	-0
ATP6V1B2	0.7012668991451982	-0.2343588299359917	0.259	0.23	1	Other	-0
ZDHHC4	0.7013108408252837	-0.00421624649585315	0.026	0.02	1	Other	-0
DCAF6	0.7020981727458062	-0.00625832551729363	0.06	0.068	1	Other	-0
DECR1	0.702102395063912	-0.06819947695329981	0.042	0.047	1	Other	-0
TOP3A	0.7022257842477284	-0.1376704979725053	0.018	0.014	1	Other	-0
PDHX	0.7022257863554412	-0.00811376866392753	0.018	0.014	1	Other	-0
METTL16	0.7022257863554412	-0.01520746523156127	0.018	0.014	1	Other	-0
RFLNB	0.7023789275049992	-0.03140674856380593	0.041	0.047	1	Other	-0
SMIM12	0.7024127458884527	-0.01311863076301245	0.12	0.108	1	Other	-0
TCOF1	0.7028468247448705	-0.04976345846516322	0.022	0.027	1	Other	-0
CSAD	0.7029119297119382	-0.24106172268629977	0.016	0.02	1	Other	-0
PAN3	0.7038640870459973	-0.09500984405184124	0.048	0.041	1	Other	-0
MON1B	0.7039381282622902	-0.06785023139865048	0.048	0.041	1	Other	-0
PHYH	0.7041705234586086	-0.13727337656478394	0.018	0.014	1	Other	-0
CLPX	0.7041705234586086	-0.07222381360633265	0.018	0.014	1	Other	-0
NFYC	0.7043435026127152	-0.06168266548608886	0.127	0.115	1	Other	-0
AC244090.1	0.7045667406694149	-0.01742457166276854	0.022	0.027	1	Other	-0
TRIM13	0.7046277885936327	-0.31917520666890625	0.036	0.041	1	Other	-0
SLC35A3	0.7049969561816485	-0.34833694711225394	0.022	0.027	1	Other	-0
ATP6V0D2	0.7053870646607943	-0.07909326703847849	0.033	0.027	1	Other	-0
SUSD1	0.7055265535275823	0.02774021973181198	0.047	0.041	1	Other	-0
UTY	0.705899941845454	-0.3002870714332642	0.055	0.047	1	Other	-0
ESCO1	0.7063316442051066	-0.3229775418885541	0.048	0.054	1	Other	-0
SAFB	0.7063770646318797	-0.1718148082436181	0.153	0.142	1	Other	-0
HEATR5A	0.7064329007922217	-0.01246562577601043	0.028	0.034	1	Other	-0
PHF19	0.7064647787120395	0.00269016315678538	0.055	0.047	1	Other	-0
LIG3	0.7065377606431189	0.02959070841381766	0.025	0.02	1	Other	-0
BLVRA	0.7066065939901264	0.00584569304821819	0.072	0.081	1	Other	-0
UBA2	0.7066322373022882	-0.04904942348692906	0.105	0.095	1	Other	-0
XPNPEP1	0.7070254826669116	-0.15602525912976206	0.04	0.034	1	Other	-0
MELTF	0.707258347723231	-0.10882842105352172	0.055	0.061	1	Other	-0
AL008729.2	0.7075973148108419	0.01494641711123242	0.01	0.007	1	Other	-0
SLC31A1	0.7078788272649376	-0.04221420416931944	0.048	0.041	1	Other	-0
AC010980.1	0.7080143613433513	0.0500734267663194	0.102	0.095	1	Other	-0
PHF1	0.7080462597210544	-0.03022899752101845	0.061	0.054	1	Other	-0
TRA2A	0.7083043881298706	-0.2632768936394322	0.28	0.243	1	Other	-0
SNRPA1	0.7085193607144485	-0.05453057392278931	0.151	0.135	1	Other	-0
ARHGAP22	0.7085668150321045	-0.00975288825048716	0.033	0.027	1	Other	-0
PARP4	0.7086041930571945	-0.01182830337920101	0.025	0.02	1	Other	-0
HEY1	0.7087256281722663	0.07341049176334004	0.054	0.047	1	Other	-0
MAP2K6	0.7089150863863982	0.01046613654137041	0.01	0.007	1	Other	-0
TMEM104	0.7089150863863982	0.01175718335161348	0.01	0.007	1	Other	-0
RUVBL2	0.7089256105732158	-0.169349238260585	0.016	0.02	1	Other	-0
SCAMP1-AS1	0.7091354325597747	-0.10687601334525552	0.042	0.047	1	Other	-0
ARIH2OS	0.7091688451540683	-0.1909471939947262	0.01	0.014	1	Other	-0
SLC35G1	0.7091688451540683	-0.06153703599206467	0.01	0.014	1	Other	-0
ZMIZ2	0.7093362226647786	-0.02838285541461752	0.04	0.034	1	Other	-0
FKBP15	0.7095730505404344	-0.5046613845327685	0.095	0.101	1	Other	-0
RCAN1	0.7097962745732858	-0.15277925045607418	0.01	0.014	1	Other	-0
IAH1	0.7099239379804747	-0.10653813986481042	0.128	0.135	1	Other	-0
ZNF708	0.7099296689311225	-0.00792767003481156	0.016	0.02	1	Other	-0
IFFO2	0.7099935795190329	-0.13681731219053647	0.035	0.041	1	Other	-0
NACC2	0.7102337296549719	0.01009584248339732	0.01	0.007	1	Other	-0
PGAP2	0.7102337296549719	0.00954717679442535	0.01	0.007	1	Other	-0
TMEM243	0.71046946392523	-0.04336619644468509	0.062	0.054	1	Other	-0
ATMIN	0.7105033645059269	-0.04715266246797106	0.047	0.054	1	Other	-0
NSMCE4A	0.7105982983384225	-0.0100137741603996	0.022	0.027	1	Other	-0
ATXN1	0.7106055177004128	-0.5062979463103137	0.387	0.365	1	Other	-0
ABCA13	0.710893377060811	0.01176352654996004	0.01	0.007	1	Other	-0
SDHAF1	0.7109342311639284	-0.04095938189903355	0.016	0.02	1	Other	-0
UBR2	0.7110380384158099	-0.20450850899034573	0.035	0.041	1	Other	-0
PA2G4	0.7112680080865322	-0.30607212264629863	0.149	0.155	1	Other	-0
CDC40	0.71148302947445	-0.00528789693086417	0.056	0.047	1	Other	-0
CTSO	0.7115532410529339	0.01607093403569507	0.01	0.007	1	Other	-0
HNRNPL	0.7115830582196974	-0.442034542814419	0.256	0.23	1	Other	-0
ACO1	0.7118149847407471	-0.03295243904040844	0.04	0.034	1	Other	-0
ME3	0.7122133174499764	0.0095073304040832	0.01	0.007	1	Other	-0
AC007950.2	0.7122133211846691	0.00773692407265262	0.01	0.007	1	Other	-0
WSB1	0.712219943133475	-0.6756963224869434	0.229	0.23	1	Other	-0
ANPEP	0.712222586980553	-0.4261259494725329	0.155	0.162	1	Other	-0
HNRNPUL2	0.7122886720256206	0.01842731482737675	0.033	0.027	1	Other	-0
