Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene_class	-log10_p_val
UFC1	0.349560481424335	0.05072286541898729	0.278	0.241	1	Other	-0
RFX8	0.349561789398563	0.04808329096679935	0.02	0.009	1	Other	-0
ALG3	0.349561789398563	0.03271214486737024	0.02	0.009	1	Other	-0
BNIP1	0.349561789398563	0.02592472541985516	0.02	0.009	1	Other	-0
TPT1-AS1	0.349561789398563	0.07962320324686685	0.02	0.009	1	Other	-0
AL136040.1	0.349561789398563	0.043722500391405	0.02	0.009	1	Other	-0
KANSL1-AS1	0.349561789398563	0.04485016847212837	0.02	0.009	1	Other	-0
LINC00309	0.3496370752995739	0.07570392015896643	0.207	0.171	1	Other	-0
SRPRA	0.34964710160893153	-0.10958227191289172	0.258	0.287	1	Other	-0
ULK2	0.3497748695917264	-0.03590982089761743	0.056	0.079	1	Other	-0
BBIP1	0.3498617890903075	-0.05548132585429721	0.141	0.176	1	Other	-0
PHLPP1	0.349985011054689	0.07917870737363197	0.101	0.074	1	Other	-0
SETD3	0.35015532407640754	0.08972353315670262	0.096	0.069	1	Other	-0
DNASE2	0.35033362152022707	0.09696726514329251	0.051	0.032	1	Other	-0
FAM89B	0.35060805773056225	0.04252300233729271	0.045	0.028	1	Other	-0
CHKB	0.35060805773056225	0.02215287641450032	0.045	0.028	1	Other	-0
SF1	0.3511316121534965	0.07923948880823128	0.268	0.222	1	Other	-0
MTHFD1L	0.3512369745325334	-0.00824123048708974	0.081	0.056	1	Other	-0
AC012368.1	0.3515239633920095	0.0913637698779718	0.182	0.148	1	Other	-0
GLMN	0.3516118031178674	0.03420148501035164	0.02	0.009	1	Other	-0
ETAA1	0.3516118031178674	0.03709567015286588	0.02	0.009	1	Other	-0
CCR2	0.3516118031178674	0.04392876666870331	0.02	0.009	1	Other	-0
FAM71F2	0.3516118031178674	0.06911205879201913	0.02	0.009	1	Other	-0
NUDT18	0.3516118031178674	0.04159534467894386	0.02	0.009	1	Other	-0
GLE1	0.3516118031178674	0.03932563967336117	0.02	0.009	1	Other	-0
TBCEL	0.3516118031178674	0.04507940602656225	0.02	0.009	1	Other	-0
TDP1	0.3516118031178674	0.02907428471066882	0.02	0.009	1	Other	-0
RSAD1	0.3516118031178674	0.04166521063280647	0.02	0.009	1	Other	-0
MRPL12	0.3516118031178674	0.03164987483986849	0.02	0.009	1	Other	-0
ZNF160	0.3516118031178674	0.04126459061020846	0.02	0.009	1	Other	-0
LINC00649	0.3516118031178674	0.03204997940879616	0.02	0.009	1	Other	-0
RHBDD3	0.3516118031178674	0.03672662123115389	0.02	0.009	1	Other	-0
MFSD10	0.35166897969683186	-0.09968282934484808	0.076	0.102	1	Other	-0
SLC25A26	0.3517252022423411	-0.06259332215037025	0.056	0.079	1	Other	-0
SSNA1	0.3520449208629684	0.10858203439463782	0.116	0.088	1	Other	-0
HMGCR	0.35210434668668317	-0.07730606517407163	0.081	0.106	1	Other	-0
CUL1	0.35244639071498773	-0.1455050136901287	0.136	0.162	1	Other	-0
CNST	0.3526076425104064	-0.14793034893479512	0.025	0.042	1	Other	-0
AC021127.1	0.3526076425104064	-0.05782563130342057	0.025	0.042	1	Other	-0
PPM1K	0.3526076425104064	-0.06348224537815451	0.025	0.042	1	Other	-0
ACOT13	0.3526076425104064	-0.07172399178713715	0.025	0.042	1	Other	-0
ARL6IP6	0.3528066638417022	0.05981506778350271	0.051	0.032	1	Other	-0
ASL	0.3528066638417022	0.05738030830403798	0.051	0.032	1	Other	-0
NIPAL3	0.35366941576658967	0.02827466331654448	0.02	0.009	1	Other	-0
MRPS14	0.35366941576658967	0.03388142953390774	0.02	0.009	1	Other	-0
AC007365.1	0.35366941576658967	0.02967169589645869	0.02	0.009	1	Other	-0
C2orf92	0.35366941576658967	0.02586870998281862	0.02	0.009	1	Other	-0
TRIM7	0.35366941576658967	0.04848112497500317	0.02	0.009	1	Other	-0
CPNE5	0.35366941576658967	-0.06125784471610718	0.02	0.009	1	Other	-0
MFSD4B	0.35366941576658967	0.03610453588347653	0.02	0.009	1	Other	-0
WDYHV1	0.35366941576658967	0.02855485025129132	0.02	0.009	1	Other	-0
UQCC3	0.35366941576658967	0.02295144530593745	0.02	0.009	1	Other	-0
TSFM	0.35366941576658967	0.0478311138410288	0.02	0.009	1	Other	-0
SLC38A7	0.35366941576658967	0.03727174409017098	0.02	0.009	1	Other	-0
EML2	0.35366941576658967	0.02830864644786809	0.02	0.009	1	Other	-0
VMP1	0.353677927888189	-0.2596385406916719	0.424	0.449	1	Other	-0
EAPP	0.3539776875790173	0.09551709934182112	0.136	0.106	1	Other	-0
SEMA4A	0.354090468095522	-0.10325029236249944	0.136	0.171	1	Other	-0
RNF38	0.3541314835714123	-0.05773968982896549	0.04	0.06	1	Other	-0
GOLT1B	0.3541769441725969	0.03374351475111181	0.268	0.218	1	Other	-0
RNF149	0.35477406825744623	-0.15945166695160962	0.253	0.282	1	Other	-0
LRRFIP2	0.35506256211138465	-0.00143125331357718	0.616	0.574	1	Other	-0
AC007384.1	0.3550879898924124	-0.073901217619807	0.061	0.083	1	Other	-0
MIEN1	0.35511403365466426	0.07482168471950768	0.232	0.194	1	Other	-0
H3F3A	0.35515921903210446	0.05895492607502906	0.985	0.986	1	Other	-0
SNRNP35	0.3552557695720997	-0.06387345449467932	0.04	0.06	1	Other	-0
S1PR3	0.3553345389582189	-0.08439648603068178	0.025	0.042	1	Other	-0
BACH2	0.3557346229273304	0.02706454216671685	0.02	0.009	1	Other	-0
ZCWPW1	0.3557346229273304	-0.18913191195175705	0.02	0.009	1	Other	-0
ARHGAP12	0.3557346229273304	0.03171127732511572	0.02	0.009	1	Other	-0
TP53I11	0.3557346229273304	0.02194342986011167	0.02	0.009	1	Other	-0
KCTD21-AS1	0.3557346229273304	0.03178210463149653	0.02	0.009	1	Other	-0
RXYLT1	0.3557346229273304	0.01490508986098054	0.02	0.009	1	Other	-0
PIP5K1C	0.3557346229273304	0.1195675535420623	0.02	0.009	1	Other	-0
CEBPB-AS1	0.3557346229273304	0.02816987376037733	0.02	0.009	1	Other	-0
RABGAP1L	0.3558764498793573	0.01831613800340358	0.045	0.028	1	Other	-0
AC004943.2	0.35642453819147957	0.05630879040266229	0.096	0.069	1	Other	-0
SEC23IP	0.35642462788629664	0.0395424882131109	0.096	0.069	1	Other	-0
DNAJC16	0.3564843798493204	-0.0345632015980735	0.005	0.014	1	Other	-0
GALE	0.3564843798493204	-0.03783714607722832	0.005	0.014	1	Other	-0
AL050341.2	0.3564843798493204	-0.02897105509397249	0.005	0.014	1	Other	-0
WDR77	0.3564843798493204	-0.04703070370648273	0.005	0.014	1	Other	-0
B4GALT3	0.3564843798493204	-0.0389666045966769	0.005	0.014	1	Other	-0
GEN1	0.3564843798493204	-0.04077982612119396	0.005	0.014	1	Other	-0
ANKRD36	0.3564843798493204	-0.02263356230580319	0.005	0.014	1	Other	-0
TGFBRAP1	0.3564843798493204	-0.03173891453669271	0.005	0.014	1	Other	-0
PAX8-AS1	0.3564843798493204	-0.03921987606482535	0.005	0.014	1	Other	-0
BRPF1	0.3564843798493204	-0.04449447785833972	0.005	0.014	1	Other	-0
CEP97	0.3564843798493204	-0.04230619134069838	0.005	0.014	1	Other	-0
SLC7A11-AS1	0.3564843798493204	-0.02493543064225668	0.005	0.014	1	Other	-0
AC104596.1	0.3564843798493204	-0.04172972037827423	0.005	0.014	1	Other	-0
SLC10A7	0.3564843798493204	-0.03748041557975108	0.005	0.014	1	Other	-0
GFM2	0.3564843798493204	-0.0247669981260181	0.005	0.014	1	Other	-0
CEP120	0.3564843798493204	-0.03984138846734315	0.005	0.014	1	Other	-0
MRNIP	0.3564843798493204	-0.02700748609783937	0.005	0.014	1	Other	-0
ZSCAN16	0.3564843798493204	-0.04332015784247367	0.005	0.014	1	Other	-0
RNF8	0.3564843798493204	-0.03998371437868616	0.005	0.014	1	Other	-0
LAMA2	0.3564843798493204	-0.03025390749844932	0.005	0.014	1	Other	-0
MRM2	0.3564843798493204	-0.03149784108063917	0.005	0.014	1	Other	-0
ASNS	0.3564843798493204	-0.03548881813866887	0.005	0.014	1	Other	-0
LMTK2	0.3564843798493204	-0.03876595019032925	0.005	0.014	1	Other	-0
GIMAP8	0.3564843798493204	-0.02520529970853518	0.005	0.014	1	Other	-0
LPL	0.3564843798493204	-0.05885599220894988	0.005	0.014	1	Other	-0
SLC39A14	0.3564843798493204	-0.03089663278576561	0.005	0.014	1	Other	-0
WRN	0.3564843798493204	-0.04549044873647809	0.005	0.014	1	Other	-0
AC083973.1	0.3564843798493204	-0.22165030600827904	0.005	0.014	1	Other	-0
AL359182.1	0.3564843798493204	-0.03135820921465113	0.005	0.014	1	Other	-0
MED22	0.3564843798493204	-0.02826047863668379	0.005	0.014	1	Other	-0
MAN1B1-DT	0.3564843798493204	-0.0495019669219986	0.005	0.014	1	Other	-0
C11orf98	0.3564843798493204	-0.03973519808333146	0.005	0.014	1	Other	-0
KBTBD3	0.3564843798493204	-0.0451333682039492	0.005	0.014	1	Other	-0
RPUSD4	0.3564843798493204	-0.04065180683327681	0.005	0.014	1	Other	-0
CARMIL3	0.3564843798493204	-0.03602367598746688	0.005	0.014	1	Other	-0
KNL1	0.3564843798493204	-0.0315994941289826	0.005	0.014	1	Other	-0
CATSPER2	0.3564843798493204	-0.03669038855753602	0.005	0.014	1	Other	-0
AC018926.2	0.3564843798493204	-0.03316386152190139	0.005	0.014	1	Other	-0
MAP2K5	0.3564843798493204	-0.03736249854590785	0.005	0.014	1	Other	-0
KNOP1	0.3564843798493204	-0.06660559801124354	0.005	0.014	1	Other	-0
ORAI3	0.3564843798493204	-0.03884607150930062	0.005	0.014	1	Other	-0
C16orf70	0.3564843798493204	-0.04611580919460473	0.005	0.014	1	Other	-0
PITPNA-AS1	0.3564843798493204	-0.02413702633403046	0.005	0.014	1	Other	-0
AC093484.2	0.3564843798493204	-0.02514927266576972	0.005	0.014	1	Other	-0
FZD2	0.3564843798493204	-0.02866785201617489	0.005	0.014	1	Other	-0
TSPOAP1-AS1	0.3564843798493204	-0.03099687038866592	0.005	0.014	1	Other	-0
BAIAP2	0.3564843798493204	-0.03128347689419791	0.005	0.014	1	Other	-0
RNF152	0.3564843798493204	-0.03437657990803877	0.005	0.014	1	Other	-0
MRPS26	0.3564843798493204	-0.03438945321156297	0.005	0.014	1	Other	-0
CDK5RAP1	0.3564843798493204	-0.03386771390941197	0.005	0.014	1	Other	-0
GATD3A	0.3564843798493204	-0.0324571351382173	0.005	0.014	1	Other	-0
BCR	0.3564843798493204	-0.03638204074847464	0.005	0.014	1	Other	-0
NIPSNAP1	0.3564843798493204	-0.02588387880823503	0.005	0.014	1	Other	-0
CCDC157	0.3564843798493204	-0.02788797157324541	0.005	0.014	1	Other	-0
CBX7	0.3564843798493204	-0.07118127380004705	0.005	0.014	1	Other	-0
U62317.1	0.3564843798493204	-0.04817588407610749	0.005	0.014	1	Other	-0
SENP1	0.35653687942741785	0.04196180016484684	0.051	0.032	1	Other	-0
LMBRD1	0.35670296362627835	-0.1289243643732691	0.025	0.042	1	Other	-0
HLA-DQA1	0.35671863948935123	-0.04657111111367484	0.268	0.31	1	Other	-0
CNOT6L	0.35697947716350426	-0.02321456485401585	0.071	0.097	1	Other	-0
KPNA2	0.35719499975739405	-0.10693296641287184	0.045	0.065	1	Other	-0
SLC35E4	0.35719499975739405	-0.101624336015012	0.045	0.065	1	Other	-0
PARP15	0.35720130870221517	0.02271286091905854	0.045	0.028	1	Other	-0
PDCD10	0.35733415930249524	0.1422551573237033	0.258	0.213	1	Other	-0
UPF2	0.357351243913651	0.04617600275416106	0.157	0.12	1	Other	-0
GTF2F1	0.357584612868029	0.12044813224024686	0.192	0.157	1	Other	-0
NDUFA11	0.35762665496884866	0.10020118278865008	0.399	0.343	1	Other	-0
PFKL	0.3577787140372663	0.06543955035205287	0.056	0.037	1	Other	-0
