Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	significant	gene_class	-log10_p_val
NOTCH2NLA	0.01101548730563973	0.0461777434639857	0.071	0.053	1	FALSE	Other	-0
SPIRE1	0.01104472961350291	-0.06990346951205059	0.06	0.079	1	FALSE	Other	-0
KRT10	0.01106603080357881	-0.20147511439541388	0.322	0.35	1	FALSE	Other	-0
SHPRH	0.01107195886204688	-0.0888650335499897	0.034	0.048	1	FALSE	Other	-0
EIF4EBP1	0.01109372429920659	0.0395248316539723	0.126	0.102	1	FALSE	Other	-0
TUBB2A	0.0110946794418473	0.11535091680272992	0.079	0.06	1	FALSE	Other	-0
ADRM1	0.01110210211301525	0.03364560521460225	0.249	0.217	1	FALSE	Other	-0
TM6SF1	0.01111297738642866	-0.0260866235202332	0.003	0.008	1	FALSE	Other	-0
OTULINL	0.01116428402941702	0.01214434646927614	0.062	0.045	1	FALSE	Other	-0
KCMF1	0.01116680634868738	-0.15025848259732355	0.132	0.155	1	FALSE	Other	-0
PRKCQ	0.01116911499352929	-0.05062127805734684	0.011	0.02	1	FALSE	Other	-0
PIGM	0.01117430031692789	-0.02295094104982136	0.003	0.008	1	FALSE	Other	-0
RAB6A	0.01118444051606819	-0.100002568930617	0.072	0.091	1	FALSE	Other	-0
UFD1	0.01119012593864591	-0.17520522096515168	0.21	0.234	1	FALSE	Other	-0
RETREG2	0.01120388445402493	-0.09834045583298603	0.03	0.042	1	FALSE	Other	-0
LAMA2	0.01122119925899447	0.02468359260948717	0.014	0.006	1	FALSE	Other	-0
ISCA1	0.01122788744513197	-0.00591569603838992	0.101	0.078	1	FALSE	Other	-0
MPP5	0.01140845018485548	0.03043290342569876	0.039	0.026	1	FALSE	Other	-0
GABBR1	0.01141698130348847	0.04130442621712967	0.018	0.009	1	FALSE	Other	-0
NRDC	0.01143791003993967	-0.13828774291549184	0.059	0.076	1	FALSE	Other	-0
DYNLL2	0.01145077474086703	0.02709001443380943	0.117	0.094	1	FALSE	Other	-0
TOX4	0.01150017575350661	-0.12696176649541102	0.235	0.262	1	FALSE	Other	-0
AF064858.1	0.01151864871845923	0.02424638517161056	0.007	0.002	1	FALSE	Other	-0
LSM1	0.01154528772318063	-0.11921502372289916	0.069	0.087	1	FALSE	Other	-0
LAMB3	0.01160937291567845	0.06668298490553376	0.139	0.114	1	FALSE	Other	-0
DNAJC15	0.01164424662967403	-0.1207832829264338	0.139	0.161	1	FALSE	Other	-0
ZBTB43	0.01164441322258534	-0.1443625034502407	0.451	0.461	1	FALSE	Other	-0
