Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	significant	gene_class	-log10_p_val
PABPC1	1.4848284515303248e-45	-0.23781963233915704	0.936	0.963	5.41739660540839e-41	FALSE	Other	40.266209368726024
CYCS	2.589257823675854e-45	0.5728532960361894	0.397	0.308	9.446907169681351e-41	TRUE	Other	40.02471035223067
DDX3Y	5.592836061309641e-45	0.7294097556355461	0.201	0.12	2.0405462369688218e-40	TRUE	Other	39.690253560051254
YPEL3	6.583766780844372e-45	-0.2979611113106546	0.215	0.356	2.4020873099910694e-40	TRUE	Other	39.61941121110538
COPB2	6.899303169383004e-45	-0.30355637122508256	0.061	0.147	2.517210761349389e-40	TRUE	Other	39.59908042026451
STK4	7.985499235722943e-45	-0.29191194095875783	0.506	0.666	2.9135093961535153e-40	TRUE	Other	39.53558357695909
RGS10	8.118837915457755e-45	-0.3516854097188249	0.509	0.657	2.962158013454761e-40	TRUE	Other	39.52839177817771
AP000787.1	3.1802192259904027e-44	-0.3428704946650041	0.067	0.153	1.1603029846025986e-39	TRUE	Other	38.935428590635595
APBB1IP	3.5360829353667224e-44	-0.32749911457558434	0.252	0.396	1.2901398589685486e-39	TRUE	Other	38.889363206998524
CAPN2	5.858705370090188e-44	-0.35323614062422004	0.145	0.26	2.1375486542774056e-39	TRUE	Other	38.67008399119922
KTN1	8.232942907191607e-44	-0.31382621384437837	0.425	0.579	3.0037892196888575e-39	TRUE	Other	38.52233054568176
PITPNC1	8.923034280280008e-44	-0.33257526062621356	0.202	0.335	3.2555690571601605e-39	TRUE	Other	38.48737308796092
LNPEP	2.504297689270828e-43	-0.3021903700721389	0.151	0.269	9.136930119304615e-39	TRUE	Other	38.03919969662883
KDELR2	3.5639703177150894e-43	-0.31684992392736167	0.147	0.264	1.3003145704183503e-38	TRUE	Other	37.88595157102353
VIM	6.8352876653548265e-43	-0.01372065487395612	0.934	0.978	2.4938547047047086e-38	FALSE	Other	37.603128852695136
C12orf65	8.965919061541487e-43	-0.3030537457172622	0.13	0.243	3.271215569603412e-38	TRUE	Other	37.485290835390636
ITGB2	1.5852022942677154e-42	0.5101486342558649	0.174	0.093	5.78361057063576e-38	TRUE	Other	37.23780095719309
PPM1K	2.11435176662982e-42	-0.31865028522032113	0.097	0.195	7.714212420548899e-38	TRUE	Other	37.112708406460115
PARP14	4.292164701096383e-42	-0.2888591327163105	0.114	0.217	1.5659962911950155e-37	TRUE	Other	36.805209270832
EPSTI1	4.767485087702836e-42	-0.36465412642215234	0.071	0.157	1.7394169342483802e-37	TRUE	Other	36.759596306128195
ARPC5	7.916448462108806e-42	-0.30320077940271295	0.416	0.572	2.8883162214003983e-37	TRUE	Other	36.53935526065532
HSP90AB1	1.1848604529895213e-41	0.3111422214460844	0.819	0.831	4.3229633627322704e-37	TRUE	Other	36.36421844511188
MLEC	1.867639085613854e-41	-0.30725859195896166	0.106	0.206	6.8140812038621484e-37	TRUE	Other	36.16659269522087
CHMP5	3.9978404903904165e-41	-0.32910002983326336	0.091	0.183	1.4586121029189436e-36	TRUE	Other	35.83606018717429
IFNAR2	5.813087326313532e-41	-0.32480859905366577	0.146	0.258	2.1209049110054925e-36	TRUE	Other	35.67347880227615
PDCD5	6.66010690815503e-41	-0.3175685203039438	0.212	0.344	2.429940005440363e-36	TRUE	Other	35.61440444888228
TRIP12	8.872015277509747e-41	-0.28644186780384595	0.141	0.252	3.236954773999431e-36	TRUE	Other	35.48986336841939
SOS2	1.1648804587816716e-40	-0.30362943697628675	0.103	0.201	4.250066353864929e-36	TRUE	Other	35.37160428950441
LINC01578	1.3872981873351322e-40	0.38196352817739854	0.692	0.669	5.0615574364922306e-36	TRUE	Other	35.29571583059061
FBLN7	1.7628608599389527e-40	-0.2637253381206004	0.035	0.101	6.431797847487268e-36	TRUE	Other	35.19166761399537
GIMAP6	1.847946818127601e-40	-0.27576958223205317	0.043	0.114	6.742233965938552e-36	TRUE	Other	35.17119618086384
CBX1	2.0045618660160483e-40	-0.31402819684846495	0.078	0.165	7.313643968159552e-36	TRUE	Other	35.13586618515564
PSMA5	3.870084551436434e-40	-0.30207714640361627	0.167	0.286	1.4120003485915828e-35	TRUE	Other	34.85016519606652
NMI	7.343872000552998e-40	-0.30541846028669895	0.102	0.198	2.6794116994017615e-35	TRUE	Other	34.571960550654126
TUBA1B	9.734665804787704e-40	0.5611958975372036	0.328	0.243	3.5516928188767935e-35	TRUE	Other	34.449564602813396
ID1	1.859318130565926e-39	0.5119706512850065	0.064	0.018	6.783722199369781e-35	TRUE	Other	34.16853194520757
SPART	2.1240042514857644e-39	-0.31012945353642296	0.079	0.165	7.749429511545811e-35	TRUE	Other	34.11073026770105
TMOD2	3.240536746878734e-39	-0.2819441692839274	0.028	0.089	1.182309832098706e-34	TRUE	Other	33.92726869880308
SMCHD1	3.95395430088566e-39	-0.2759106934327862	0.322	0.464	1.4426002266781328e-34	TRUE	Other	33.840854003904546
RAB10	4.7812918260121434e-39	-0.2710936988228455	0.089	0.179	1.7444543227205307e-34	TRUE	Other	33.75834039775507
OAS2	1.1846244645685192e-38	-0.2869782611881337	0.035	0.098	4.322102358978243e-34	TRUE	Other	33.36430495207262
ADGRE5	1.275462362242484e-38	0.5210016562161599	0.28	0.193	4.6535244286417015e-34	TRUE	Other	33.3322180019195
LGALS3	1.4043909404761546e-38	-0.4675104033993556	0.144	0.245	5.12392034632725e-34	TRUE	Other	33.290397630180166
VPS35	1.5684005394852304e-38	-0.2819537019187389	0.123	0.226	5.722309368311864e-34	TRUE	Other	33.242428666398155
TRA2B	1.5753950310209223e-38	0.4981288479131596	0.494	0.437	5.747828770679835e-34	TRUE	Other	33.24049617809114
YY1	2.210508691036885e-38	-0.29661750727769864	0.294	0.432	8.065040959248077e-34	TRUE	Other	33.09339342265441
GIMAP2	2.467019585474941e-38	-0.3038352913001596	0.092	0.183	9.000920957605323e-34	TRUE	Other	33.04571305207807
C14orf119	3.526803595589603e-38	-0.2619824494818703	0.063	0.142	1.2867542918508667e-33	TRUE	Other	32.89050437452598
CCNI	3.8269414506343407e-38	-0.2524644736202841	0.636	0.766	1.396259588263939e-33	TRUE	Other	32.855033831519435
ITPR2	4.122979330167369e-38	-0.2908669945548465	0.048	0.119	1.5042690086115644e-33	TRUE	Other	32.822674491863594
PSMB9	4.3606964021560316e-38	-0.287339075297649	0.272	0.41	1.5910000823266282e-33	TRUE	Other	32.79832979788076
MRPL34	4.841281503278216e-38	-0.29498202491848535	0.175	0.291	1.7663415564710568e-33	TRUE	Other	32.752925313358745
SAFB	7.452348068118851e-38	-0.33000100310841485	0.119	0.217	2.718989192653163e-33	TRUE	Other	32.56559251862818
UBR2	8.303049329258644e-38	-0.2688984029743826	0.08	0.165	3.029367547780016e-33	TRUE	Other	32.51864803129281
PMAIP1	1.4552790477639834e-37	0.7053953041323541	0.2	0.122	5.309585605766893e-33	TRUE	Other	32.27493937273238
MX2	1.4786981866772665e-37	-0.3335589200354032	0.103	0.195	5.395030334092006e-33	TRUE	Other	32.2680061091105
RNF149	1.8701345842263496e-37	-0.2822341932334824	0.162	0.274	6.823186030549836e-33	TRUE	Other	32.166012787749864
AKT3	2.3273823308740495e-37	-0.26796971730615415	0.097	0.187	8.49145443419397e-33	TRUE	Other	32.071017916511494
PRKDC	3.2066410789370314e-37	-0.2759236973816922	0.143	0.249	1.1699429976501759e-32	TRUE	Other	31.931835297577816
DNAJC1	5.252972682260791e-37	-0.31298226012603747	0.17	0.281	1.9165470831228496e-32	TRUE	Other	31.717480507122243
IFIT1	6.118391401301752e-37	-0.24560534678859192	0.01	0.055	2.2322951027649438e-32	FALSE	Other	31.651248393502044
KLF2	6.139390262872887e-37	0.5303278155811268	0.669	0.651	2.2399565374091726e-32	TRUE	Other	31.649760408338377
ARHGAP15	8.003990727242959e-37	0.5350927342870068	0.202	0.124	2.9202560168345935e-32	TRUE	Other	31.534579072584265
BATF	8.030501719080899e-37	-0.2948738320887859	0.09	0.178	2.929928552206666e-32	TRUE	Other	31.533142970007912
YPEL2	1.0099002128360264e-36	-0.26530224370552447	0.054	0.126	3.6846209265322424e-32	TRUE	Other	31.43360718568377
AC007952.4	1.0385158027428248e-36	0.6538127318560505	0.148	0.077	3.789024906307196e-32	TRUE	Other	31.421472539978048
CNPY4	1.0627286079279806e-36	-0.23871122781490117	0.031	0.091	3.8773653260252367e-32	FALSE	Other	31.411463277764476
BOD1L1	1.1784318351696271e-36	-0.27066009879434794	0.282	0.416	4.2995085506163845e-32	TRUE	Other	31.36658118301416
TLK1	1.5980676229394597e-36	-0.2768501480243848	0.208	0.33	5.83054972229462e-32	TRUE	Other	31.234290496681098
THEM4	1.7253328971817664e-36	-0.28127181914426014	0.129	0.231	6.294877075367675e-32	TRUE	Other	31.201012746256794
SAMD9L	2.0807733951491315e-36	-0.2842629603524606	0.047	0.115	7.591701732201606e-32	TRUE	Other	31.11966086309441
HERC5	2.2723244667191492e-36	-0.28831023185260063	0.072	0.151	8.290575816824816e-32	TRUE	Other	31.08141530474707
CTNNAL1	3.72699247952782e-36	-0.27590145892783535	0.049	0.118	1.359793206155725e-31	TRUE	Other	30.866527132993095
SUDS3	4.685482299948281e-36	-0.27242614336857796	0.075	0.155	1.7094982171361304e-31	TRUE	Other	30.767131347800024
ZNF331	5.130139003779515e-36	0.49040285872247313	0.22	0.138	1.871731215528956e-31	TRUE	Other	30.72775651670563
PARP9	9.663413779906823e-36	-0.24464310894480373	0.034	0.094	3.525696517599004e-31	FALSE	Other	30.45275507331987
ARHGDIB	1.0261105028446006e-35	0.3055743325711999	0.778	0.78	3.7437641696285255e-31	TRUE	Other	30.426691516519078
GAPDH	1.1880341377113622e-35	-0.23496213333860003	0.785	0.858	4.334542551439905e-31	FALSE	Other	30.363056729299252
STK38	1.2523019407798458e-35	-0.27413691247012306	0.11	0.202	4.569023630935268e-31	TRUE	Other	30.34017659577265
NORAD	1.395300932276265e-35	-0.28562583304951783	0.254	0.383	5.090755451409953e-31	TRUE	Other	30.29321776500433
IER5	1.4961806575203344e-35	0.5030859440230835	0.217	0.138	5.4588151289629406e-31	TRUE	Other	30.26290161348499
RGS1	1.846850910608657e-35	0.6545383063332191	0.243	0.163	6.738235547355684e-31	TRUE	Other	30.171453811531094
AC103591.3	1.8481583322538418e-35	0.6250406346512858	0.181	0.106	6.743005675228143e-31	TRUE	Other	30.17114647480071
CPNE1	2.3592579308338192e-35	-0.2625034953336499	0.114	0.208	8.60775256064719e-31	TRUE	Other	30.06511022577272
EZR	2.511985579507603e-35	0.5468460769426233	0.636	0.643	9.164979386833489e-31	TRUE	Other	30.0378685074824
OAZ1	2.843732142621629e-35	-0.2434679294924651	0.658	0.783	1.0375356722355013e-30	FALSE	Other	29.983996962578562
LRRFIP1	2.996894964684987e-35	0.4038538321189225	0.605	0.57	1.0934171278653176e-30	TRUE	Other	29.961214127372273
KDELR1	3.1191762110852487e-35	-0.2624545062904493	0.15	0.256	1.1380314406144527e-30	TRUE	Other	29.943845739437656
SLF2	3.7454405932468567e-35	-0.24300047884093667	0.033	0.093	1.366524000446116e-30	FALSE	Other	29.864382736331528
EVI2B	5.325750804024882e-35	-0.2648009141415075	0.521	0.661	1.9431001808484783e-30	TRUE	Other	29.711504807805728
RIF1	8.388872109181412e-35	-0.26293666440346974	0.13	0.228	3.0606799890348376e-30	TRUE	Other	29.514182075911183
TGFB1	8.725082080541777e-35	0.6084458673245741	0.449	0.394	3.183346197085668e-30	TRUE	Other	29.497116128168784
PCMTD1	1.0184151878670706e-34	-0.2388906063865496	0.116	0.211	3.7156878129330066e-30	FALSE	Other	29.429960781980878
RGCC	1.1878164932100412e-34	0.6815578199007102	0.61	0.604	4.3337484754768344e-30	TRUE	Other	29.363136298111346
EVI2A	1.2180877925542303e-34	-0.25447004992851885	0.308	0.447	4.4441933111341096e-30	TRUE	Other	29.35220705861215
IRF7	1.3387586568037947e-34	-0.2468821608393355	0.036	0.095	4.884460959348646e-30	FALSE	Other	29.311183357287582
GCC2	1.501816168182577e-34	-0.2618980028137283	0.398	0.542	5.4793762896141325e-30	TRUE	Other	29.261268873886966
SARAF	1.5114253530556011e-34	-0.18525574855242777	0.847	0.919	5.5144354006233606e-30	FALSE	Other	29.258498946495948
RASAL3	2.424884485213746e-34	-0.2670421438274383	0.104	0.193	8.847191044302351e-30	TRUE	Other	29.053194594567525
AIM2	2.444826508017276e-34	-0.24397083026695057	0.02	0.069	8.91994951450103e-30	FALSE	Other	29.04963760365478
